target_kind,complexity,noise_std,model,dim,eig_idx,budget,selected_lr,median_test_rmse,q25_test_rmse,q75_test_rmse,mean_test_rmse,n
monotone,13,0.0,unconstrained,9,4,10,0.0372759372031493,0.567524790763855,0.5231855511665344,0.6088699251413345,0.5628518561522166,96
monotone,13,0.0,unconstrained,9,4,20,0.0138949549437313,0.5202716886997223,0.47170722484588623,0.562419593334198,0.5166775503506263,96
monotone,13,0.0,unconstrained,9,4,50,0.0138949549437313,0.48311479389667505,0.43250228464603424,0.5135528743267059,0.4719907933225234,96
monotone,13,0.0,unconstrained,9,4,100,0.0372759372031493,0.43544062972068787,0.38322240859270096,0.4858003184199333,0.43596784708400566,96
monotone,13,0.0,unconstrained,9,4,200,0.0372759372031493,0.3912957012653351,0.34069085121154785,0.4528419002890587,0.3962778340404232,96
monotone,13,0.0,unconstrained,9,4,500,0.0372759372031493,0.3342795968055725,0.2814667895436287,0.37186142057180405,0.3304653338467081,96
monotone,13,0.0,unconstrained,15,7,1,0.0372759372031493,0.6945887804031372,0.663036048412323,0.7302395701408386,0.6955928752819697,96
monotone,13,0.0,unconstrained,15,7,2,0.0372759372031493,0.6594325304031372,0.6198254823684692,0.6979855895042419,0.6593346912413836,96
monotone,13,0.0,unconstrained,15,7,5,0.0372759372031493,0.5818119645118713,0.5437651574611664,0.635321319103241,0.5881835057710608,96
monotone,13,0.0,unconstrained,15,7,10,0.0138949549437313,0.5400245189666748,0.49078190326690674,0.5828498899936676,0.5375510131319364,96
monotone,13,0.0,unconstrained,15,7,20,0.0138949549437313,0.4950108528137207,0.4489913061261177,0.524087131023407,0.49055251323928434,96
monotone,13,0.0,unconstrained,15,7,50,0.0138949549437313,0.4461802542209625,0.3950923904776573,0.4897250011563301,0.44143190421164036,96
monotone,13,0.0,unconstrained,15,7,100,0.0138949549437313,0.4040029346942901,0.3599276840686798,0.44246393442153925,0.40246158248434466,96
monotone,13,0.0,unconstrained,15,7,200,0.0138949549437313,0.356125459074974,0.3108107000589371,0.4049009829759597,0.3605179004371166,96
monotone,13,0.0,unconstrained,15,7,500,0.0138949549437313,0.29063020646572113,0.24342099949717516,0.3340667933225631,0.29348703939467663,96
monotone,13,0.1,monotone,5,2,1,0.1,0.6287316381931305,0.5829744637012482,0.6750687062740326,0.6413297631467382,96
monotone,13,0.1,monotone,5,2,2,0.1,0.5830568969249725,0.5344944596290588,0.6224900335073471,0.588101559629043,96
monotone,13,0.1,monotone,5,2,5,0.1,0.5422154664993286,0.5051547437906265,0.593039944767952,0.5464078420773149,96
monotone,13,0.1,monotone,5,2,10,0.1,0.5251457095146179,0.48577431589365,0.5547052919864655,0.5228693385918936,96
monotone,13,0.1,monotone,5,2,20,0.1,0.48755329847335815,0.456043928861618,0.5206903666257858,0.4868473131209612,96
monotone,13,0.1,monotone,5,2,50,0.1,0.4400140792131424,0.4047890976071358,0.48916515707969666,0.4497476996233066,96
monotone,13,0.1,monotone,5,2,100,0.1,0.4036118686199188,0.37496329843997955,0.4525504112243652,0.4124267700438698,96
monotone,13,0.1,monotone,5,2,200,0.0372759372031493,0.38104403018951416,0.33825649321079254,0.416210651397705,0.38256627321243286,96
monotone,13,0.1,monotone,5,2,500,0.0372759372031493,0.35298374295234675,0.30701824277639383,0.38559339195489883,0.3486848763811092,96
monotone,13,0.1,monotone,9,4,1,0.0372759372031493,0.663237065076828,0.6011180728673935,0.7055867314338684,0.6601994118342797,96
monotone,13,0.1,monotone,9,4,2,0.1,0.6036048233509064,0.5661148577928543,0.6676472723484039,0.6134287680809697,96
monotone,13,0.1,monotone,9,4,5,0.1,0.5494643747806549,0.4957140311598778,0.5864939242601395,0.5455001701290408,96
monotone,13,0.1,monotone,9,4,10,0.1,0.5066992938518524,0.4702818468213081,0.554229274392128,0.5133323812236389,96
monotone,13,0.1,monotone,9,4,20,0.1,0.46590371429920197,0.43976061791181564,0.5071094781160355,0.4737047643090288,96
monotone,13,0.1,monotone,9,4,50,0.0372759372031493,0.4255044460296631,0.40441472828388214,0.46733392030000687,0.4322190235058467,96
monotone,13,0.1,monotone,9,4,100,0.1,0.38643632829189295,0.3480694144964218,0.43137298524379725,0.3869812471481661,96
monotone,13,0.1,monotone,9,4,200,0.0372759372031493,0.3494302779436111,0.30346474051475525,0.3892979845404625,0.3445529129045705,96
monotone,13,0.1,monotone,9,4,500,0.0372759372031493,0.2922665625810623,0.24321200326085088,0.3378304690122604,0.29500732570886606,96
monotone,13,0.1,monotone,15,7,1,0.1,0.6703034937381744,0.6137004196643829,0.7237714231014252,0.6686905836686492,96
monotone,13,0.1,monotone,15,7,2,0.1,0.6234322488307953,0.5884227454662323,0.6730512380599976,0.6284845458964506,96
monotone,13,0.1,monotone,15,7,5,0.1,0.5455135703086853,0.49659986048936844,0.59687739610672,0.5487135692189137,96
monotone,13,0.1,monotone,15,7,10,0.0372759372031493,0.49342136085033417,0.4522902444005012,0.5416746437549591,0.4994235731040438,96
monotone,13,0.1,monotone,15,7,20,0.0372759372031493,0.4537321329116821,0.41986771672964096,0.49132224917411804,0.4574693587298195,96
monotone,13,0.1,monotone,15,7,50,0.1,0.4114335775375366,0.3701859191060066,0.4594595581293106,0.4149134416754047,96
monotone,13,0.1,monotone,15,7,100,0.0372759372031493,0.3789930045604706,0.32769837975502014,0.4174178838729858,0.3756096043313543,96
monotone,13,0.1,monotone,15,7,200,0.0372759372031493,0.3241925984621048,0.2889169976115227,0.3831973299384117,0.3335033846087754,96
monotone,13,0.1,monotone,15,7,500,0.0372759372031493,0.2745361924171448,0.22890014946460718,0.32331229746341705,0.2824867335148155,96
monotone,13,0.1,unconstrained,5,2,1,0.1,0.7353774905204773,0.6743958592414856,0.8060748875141144,0.7405744654436907,96
monotone,13,0.1,unconstrained,5,2,2,0.1,0.6432592272758484,0.593718409538269,0.711069643497467,0.6587704410776496,96
monotone,13,0.1,unconstrained,5,2,5,0.0372759372031493,0.6002889573574066,0.5508957058191299,0.6467591524124146,0.5969899327804645,96
monotone,13,0.1,unconstrained,5,2,10,0.0372759372031493,0.5582764744758606,0.5127790719270706,0.5962499976158142,0.5576243164638678,96
monotone,13,0.1,unconstrained,5,2,20,0.0372759372031493,0.5298395156860352,0.4935584217309952,0.5630948394536972,0.5307524673019847,96
monotone,13,0.1,unconstrained,5,2,50,0.0138949549437313,0.5045680105686188,0.45681504160165787,0.5418896228075027,0.49802059462914866,96
monotone,13,0.1,unconstrained,5,2,100,0.0372759372031493,0.4696928709745407,0.42261870205402374,0.5188011974096298,0.46745897239694995,96
monotone,13,0.1,unconstrained,5,2,200,0.1,0.42018863558769226,0.3852119445800781,0.47666276246309275,0.4336953768506646,96
monotone,13,0.1,unconstrained,5,2,500,0.0372759372031493,0.36791630089282984,0.3258835598826408,0.41730192303657526,0.37439394804338616,96
monotone,13,0.1,unconstrained,9,4,1,0.0372759372031493,0.7565850019454956,0.6902144551277161,0.8603855669498444,0.7720031825204691,96
monotone,13,0.1,unconstrained,9,4,2,0.0372759372031493,0.6486279964447021,0.6037505567073822,0.6973955780267715,0.6538308607414365,96
monotone,13,0.1,unconstrained,9,4,5,0.0138949549437313,0.6045595705509186,0.5672350525856018,0.6576456874608994,0.6140185389667749,96
monotone,13,0.1,unconstrained,9,4,10,0.0138949549437313,0.5680694282054901,0.5216568410396576,0.6102195382118225,0.567416106040279,96
monotone,13,0.1,unconstrained,9,4,20,0.0138949549437313,0.5170475542545319,0.47550453990697855,0.5513100326061249,0.5133445328101516,96
monotone,13,0.1,unconstrained,9,4,50,0.0138949549437313,0.4841040223836899,0.43200355023145676,0.5102017819881439,0.47142782465865213,96
monotone,13,0.1,unconstrained,9,4,100,0.0372759372031493,0.44475989043712616,0.38841201364994044,0.4908975884318351,0.447363268584013,96
monotone,13,0.1,unconstrained,9,4,200,0.0372759372031493,0.3879214823246002,0.3528906404972076,0.4477674216032028,0.3970561133076747,96
monotone,13,0.1,unconstrained,9,4,500,0.0372759372031493,0.3345788121223449,0.27599790692329407,0.38001991063356394,0.33434516998628777,96
monotone,13,0.1,unconstrained,15,7,1,0.0372759372031493,0.6957022845745087,0.6624654084444046,0.7300295382738113,0.6942926136155924,96
monotone,13,0.1,unconstrained,15,7,2,0.0372759372031493,0.6267198920249939,0.5889354199171066,0.6777970343828201,0.6330227119227251,96
monotone,13,0.1,unconstrained,15,7,5,0.0372759372031493,0.5860023200511932,0.5469937175512314,0.6254889070987701,0.5852747357760867,96
monotone,13,0.1,unconstrained,15,7,10,0.0138949549437313,0.5426996052265167,0.49755480885505676,0.576490968465805,0.5391524331644177,96
monotone,13,0.1,unconstrained,15,7,20,0.0138949549437313,0.49838003516197205,0.4544785991311073,0.5310922116041183,0.493456016605099,96
monotone,13,0.1,unconstrained,15,7,50,0.0138949549437313,0.4491054862737655,0.41251166164875025,0.4831918179988861,0.4435711018741131,96
monotone,13,0.1,unconstrained,15,7,100,0.0138949549437313,0.4152979552745819,0.3622960150241851,0.4499109461903572,0.4081341587007046,96
monotone,13,0.1,unconstrained,15,7,200,0.0138949549437313,0.36414492130279535,0.3168134465813636,0.40409762412309647,0.3652714144748946,96
monotone,13,0.1,unconstrained,15,7,500,0.0138949549437313,0.29780524969100947,0.24489904195070258,0.34315255284309387,0.29967293298492825,96
