protocol,optimizer,split_seed,phase,train_size,data_seed,model,dim,rank,parameters_per_identity,num_parameters,lr,init_seed,val_rmse,val_warm_fraction,test_rmse,test_warm_fraction
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,3,5,6,991423,0.00630957344480193,7,,,0.8974077188167604,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,3,5,6,991423,0.00630957344480193,7,,,0.8637534314480738,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,3,5,6,991423,0.00630957344480193,7,,,0.8374802699813999,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,3,5,6,991423,0.00630957344480193,7,,,0.8180136660695396,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,3,5,6,991423,0.00630957344480193,4,,,0.9354303082000203,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,3,5,6,991423,0.00630957344480193,4,,,0.8956611657792799,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,3,5,6,991423,0.00630957344480193,4,,,0.8603964318100268,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,3,5,6,991423,0.00630957344480193,4,,,0.8357828190778007,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,3,5,6,991423,0.00630957344480193,4,,,0.8170112348912704,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,3,5,6,991423,0.00630957344480193,5,,,0.9340684904206223,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,3,5,6,991423,0.00630957344480193,5,,,0.8925439975992383,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,3,5,6,991423,0.00630957344480193,5,,,0.8602730564410939,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,3,5,6,991423,0.00630957344480193,5,,,0.8371815033976764,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,3,5,6,991423,0.00630957344480193,5,,,0.8164406299297813,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,3,5,6,991423,0.00630957344480193,6,,,0.9334660841487765,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,3,5,6,991423,0.00630957344480193,6,,,0.8947034281040877,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,3,5,6,991423,0.00630957344480193,6,,,0.8618188802977461,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,3,5,6,991423,0.00630957344480193,6,,,0.8392072103250195,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,3,5,6,991423,0.00630957344480193,6,,,0.8191591613869793,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,3,5,6,991423,0.00630957344480193,7,,,0.9342244742085912,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,3,5,6,991423,0.00630957344480193,7,,,0.8917938911151763,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,3,5,6,991423,0.00630957344480193,7,,,0.8593339273481382,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,3,5,6,991423,0.00630957344480193,7,,,0.8363817805635685,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,3,5,6,991423,0.00630957344480193,7,,,0.8161015926162316,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,7,27,28,4626637,0.00630957344480193,4,,,0.9310448125010865,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,7,27,28,4626637,0.00630957344480193,4,,,0.8864509021697999,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,7,27,28,4626637,0.00630957344480193,4,,,0.8575743889220181,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,7,27,28,4626637,0.00630957344480193,4,,,0.828838423863984,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,7,27,28,4626637,0.00630957344480193,4,,,0.804149560106654,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,7,27,28,4626637,0.00630957344480193,5,,,0.9299945434194619,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8847363296488807,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8575937856787315,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8294752667850641,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8042830494233921,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,7,27,28,4626637,0.00630957344480193,6,,,0.9294470304909085,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8858291673426898,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8582398109419298,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8293939771897954,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8040299918290442,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,7,27,28,4626637,0.00630957344480193,7,,,0.9308289688506493,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8855412057691409,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8573013546558191,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8285302178024978,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,7,27,28,4626637,0.00630957344480193,7,,,0.803787735155792,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,7,27,28,4626637,0.00630957344480193,4,,,0.929690000733111,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,7,27,28,4626637,0.00630957344480193,4,,,0.8849496979547845,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,7,27,28,4626637,0.00630957344480193,4,,,0.8574090635474787,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,7,27,28,4626637,0.00630957344480193,4,,,0.8293125651396722,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,7,27,28,4626637,0.00630957344480193,4,,,0.8040316754481543,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,7,27,28,4626637,0.00630957344480193,5,,,0.9307030657062962,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8861008708244736,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8575875151421026,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8292897201362827,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,7,27,28,4626637,0.00630957344480193,5,,,0.8038758133923183,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,7,27,28,4626637,0.00630957344480193,6,,,0.9291135662042876,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8841996018926138,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8562315928508524,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8284555758502722,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,7,27,28,4626637,0.00630957344480193,6,,,0.8036425701297096,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,7,27,28,4626637,0.00630957344480193,7,,,0.9304705778489698,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8853906710137092,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8569185567729702,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8288997475405069,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,7,27,28,4626637,0.00630957344480193,7,,,0.8043691270653003,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.9841364928985572,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.9107224638164733,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.8621074693210931,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.825439176978429,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.7944201518380729,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.9830471101124283,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.909190851179484,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.8617219207272471,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.8256457108877439,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.795014117516638,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.9836039029177338,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.9122573219409666,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.8622491301980902,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.8256163374237114,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.794966996568192,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.9826109895614322,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.9105533657221445,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.8615595925176436,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.8247562500624034,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.7944969678467375,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.9837052065890355,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.9108013291655891,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.8620196968937043,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.8258916489090554,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,11,65,66,10905643,0.0025118864315095794,4,,,0.7953131132745216,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.9834625151016886,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.9105249650619941,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.8615152551728967,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.8260601908923728,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,11,65,66,10905643,0.0025118864315095794,5,,,0.7953732992813882,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.9831897592667098,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.9113903694830492,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.8621179221564643,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.8259379951103163,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,11,65,66,10905643,0.0025118864315095794,6,,,0.7951248664760401,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.9826638340206382,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.9119645936916241,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.8618989938549356,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.8260139427715808,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,fm,11,65,66,10905643,0.0025118864315095794,7,,,0.7952948675536887,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,linear,0,0,1,165238,0.00630957344480193,4,,,0.9360452723906332,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,linear,0,0,1,165238,0.00630957344480193,4,,,0.9054020169968241,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,linear,0,0,1,165238,0.00630957344480193,4,,,0.883092392942703,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,linear,0,0,1,165238,0.00630957344480193,4,,,0.8694040507323163,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,linear,0,0,1,165238,0.00630957344480193,4,,,0.8628472021849931,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,linear,0,0,1,165238,0.00630957344480193,5,,,0.9360452723906332,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,linear,0,0,1,165238,0.00630957344480193,5,,,0.9054020169968241,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,linear,0,0,1,165238,0.00630957344480193,5,,,0.883092392942703,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,linear,0,0,1,165238,0.00630957344480193,5,,,0.8694040507323163,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,linear,0,0,1,165238,0.00630957344480193,5,,,0.8628472021849931,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,linear,0,0,1,165238,0.00630957344480193,6,,,0.9360452723906332,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,linear,0,0,1,165238,0.00630957344480193,6,,,0.9054020169968241,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,linear,0,0,1,165238,0.00630957344480193,6,,,0.883092392942703,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,linear,0,0,1,165238,0.00630957344480193,6,,,0.8694040507323163,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,linear,0,0,1,165238,0.00630957344480193,6,,,0.8628472021849931,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,linear,0,0,1,165238,0.00630957344480193,7,,,0.9360452723906332,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,linear,0,0,1,165238,0.00630957344480193,7,,,0.9054020169968241,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,linear,0,0,1,165238,0.00630957344480193,7,,,0.883092392942703,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,linear,0,0,1,165238,0.00630957344480193,7,,,0.8694040507323163,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,linear,0,0,1,165238,0.00630957344480193,7,,,0.8628472021849931,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,linear,0,0,1,165238,0.00630957344480193,4,,,0.9360076094949158,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,linear,0,0,1,165238,0.00630957344480193,4,,,0.9051815322541903,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,linear,0,0,1,165238,0.00630957344480193,4,,,0.8828394662743109,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,linear,0,0,1,165238,0.00630957344480193,4,,,0.8693698794115313,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,linear,0,0,1,165238,0.00630957344480193,4,,,0.862950530916428,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,linear,0,0,1,165238,0.00630957344480193,5,,,0.9360076094949158,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,linear,0,0,1,165238,0.00630957344480193,5,,,0.9051815322541903,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,linear,0,0,1,165238,0.00630957344480193,5,,,0.8828394662743109,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,linear,0,0,1,165238,0.00630957344480193,5,,,0.8693698794115313,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,linear,0,0,1,165238,0.00630957344480193,5,,,0.862950530916428,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,linear,0,0,1,165238,0.00630957344480193,6,,,0.9360076094949158,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,linear,0,0,1,165238,0.00630957344480193,6,,,0.9051815322541903,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,linear,0,0,1,165238,0.00630957344480193,6,,,0.8828394662743109,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,linear,0,0,1,165238,0.00630957344480193,6,,,0.8693698794115313,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,linear,0,0,1,165238,0.00630957344480193,6,,,0.862950530916428,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,linear,0,0,1,165238,0.00630957344480193,7,,,0.9360076094949158,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,linear,0,0,1,165238,0.00630957344480193,7,,,0.9051815322541903,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,linear,0,0,1,165238,0.00630957344480193,7,,,0.8828394662743109,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,linear,0,0,1,165238,0.00630957344480193,7,,,0.8693698794115313,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,linear,0,0,1,165238,0.00630957344480193,7,,,0.862950530916428,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,3,0,6,991428,0.00630957344480193,4,,,1.0026154274708563,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,3,0,6,991428,0.00630957344480193,4,,,0.9455099681478715,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,3,0,6,991428,0.00630957344480193,4,,,0.9020742589270838,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,3,0,6,991428,0.00630957344480193,4,,,0.8789202527214551,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,3,0,6,991428,0.00630957344480193,4,,,0.8676602231273546,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,3,0,6,991428,0.00630957344480193,5,,,0.9981702628325642,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,3,0,6,991428,0.00630957344480193,5,,,0.9478775894380667,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,3,0,6,991428,0.00630957344480193,5,,,0.9055464081024661,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,3,0,6,991428,0.00630957344480193,5,,,0.8794566729680047,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,3,0,6,991428,0.00630957344480193,5,,,0.86552901631095,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,3,0,6,991428,0.00630957344480193,6,,,0.9971900463890613,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,3,0,6,991428,0.00630957344480193,6,,,0.9472132286367871,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,3,0,6,991428,0.00630957344480193,6,,,0.9045572221626988,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,3,0,6,991428,0.00630957344480193,6,,,0.8771913953585014,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,3,0,6,991428,0.00630957344480193,6,,,0.8610506019902119,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,1,spectral,3,0,6,991428,0.00630957344480193,7,,,0.9951186106188877,0.9762438737939733
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,1,spectral,3,0,6,991428,0.00630957344480193,7,,,0.9455332868807836,0.994910890887464
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,1,spectral,3,0,6,991428,0.00630957344480193,7,,,0.9040740670258283,0.9991960225908924
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,1,spectral,3,0,6,991428,0.00630957344480193,7,,,0.8781564156798802,0.9997638498201233
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,1,spectral,3,0,6,991428,0.00630957344480193,7,,,0.8622792160528806,0.9999990301840662
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,3,0,6,991428,0.00630957344480193,4,,,1.0026297467328977,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,3,0,6,991428,0.00630957344480193,4,,,0.9452473206650976,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,3,0,6,991428,0.00630957344480193,4,,,0.9019778751846148,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,3,0,6,991428,0.00630957344480193,4,,,0.8788432531841677,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,3,0,6,991428,0.00630957344480193,4,,,0.8675197401708684,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,3,0,6,991428,0.00630957344480193,5,,,0.9978893557845041,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,3,0,6,991428,0.00630957344480193,5,,,0.94755884606733,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,3,0,6,991428,0.00630957344480193,5,,,0.9052583748292713,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,3,0,6,991428,0.00630957344480193,5,,,0.8794031336489224,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,3,0,6,991428,0.00630957344480193,5,,,0.8654609757515386,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,3,0,6,991428,0.00630957344480193,6,,,0.9970654511272065,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,3,0,6,991428,0.00630957344480193,6,,,0.9467657044258972,0.9949632609478885
one_pass_random_prefix,adam+sparseadam,0,evaluation,4194304,2,spectral,3,0,6,991428,0.00630957344480193,6,,,0.9041609603208325,0.9991649884810112
one_pass_random_prefix,adam+sparseadam,0,evaluation,8388608,2,spectral,3,0,6,991428,0.00630957344480193,6,,,0.8774682512883579,0.9997541516607855
one_pass_random_prefix,adam+sparseadam,0,evaluation,15800000,2,spectral,3,0,6,991428,0.00630957344480193,6,,,0.8614729032271363,0.9999975754601655
one_pass_random_prefix,adam+sparseadam,0,evaluation,1048576,2,spectral,3,0,6,991428,0.00630957344480193,7,,,0.9949244686426709,0.9767947292443631
one_pass_random_prefix,adam+sparseadam,0,evaluation,2097152,2,spectral,3,0,6,991428,0.00630957344480193,7,,,0.945534495329809,0.9949632609478885
