target_kind,complexity,noise_std,model,dim,eig_idx,budget,selected_lr,median_test_rmse,q25_test_rmse,q75_test_rmse,mean_test_rmse,n
monotone,20,0.0,monotone,15,7,50,0.1,0.1221812032163143,0.10314078256487841,0.1519829742610454,0.12937181683567658,96
monotone,20,0.0,monotone,15,7,100,0.1,0.09028456732630724,0.0716819800436496,0.11033334955573075,0.09371973329689348,96
monotone,20,0.0,monotone,15,7,200,0.0372759372031493,0.0762200206518173,0.06672992371022696,0.09438404254615304,0.08601498549493647,96
monotone,20,0.0,monotone,15,7,500,0.0372759372031493,0.0585333742201328,0.0466781891882419,0.0716443359851837,0.06765846054380134,96
monotone,20,0.0,unconstrained,5,2,1,0.1,0.38029567897319794,0.32442746311426157,0.6878741234540939,0.4686148720793426,96
monotone,20,0.0,unconstrained,5,2,2,0.1,0.26492224633693695,0.2333421409130096,0.3107206672430038,0.2723641147216161,96
monotone,20,0.0,unconstrained,5,2,5,0.0372759372031493,0.2123199179768562,0.16834799200296396,0.2894852757453918,0.22857468249276278,96
monotone,20,0.0,unconstrained,5,2,10,0.0372759372031493,0.1804746016860008,0.1441817544400692,0.2657153978943824,0.2078593444700042,96
monotone,20,0.0,unconstrained,5,2,20,0.0372759372031493,0.14813641458749766,0.11519525945186608,0.21304357424378387,0.1605317100572089,96
monotone,20,0.0,unconstrained,5,2,50,0.1,0.100158367305994,0.08094659633934492,0.12060145661234853,0.10282273547879106,96
monotone,20,0.0,unconstrained,5,2,100,0.1,0.0758498534560203,0.05914660729467865,0.10068778693675992,0.08206678364270673,96
monotone,20,0.0,unconstrained,5,2,200,0.1,0.0696591958403587,0.05593695212155572,0.08610154874622818,0.07197528258742139,96
monotone,20,0.0,unconstrained,5,2,500,0.1,0.05596038512885565,0.04580292291939253,0.07215488143265245,0.060300502344034564,96
monotone,20,0.0,unconstrained,9,4,1,0.1,0.49396406114101404,0.3847411200404167,0.6898751258850098,0.5204260422227284,96
monotone,20,0.0,unconstrained,9,4,2,0.1,0.33368124067783356,0.27424903213977814,0.3756962791085243,0.3334601338331898,96
monotone,20,0.0,unconstrained,9,4,5,0.0372759372031493,0.23164414614439005,0.163931131362915,0.30206733196973795,0.2357555944472551,96
monotone,20,0.0,unconstrained,9,4,10,0.1,0.1908526867628097,0.16414240747690195,0.2221676707267761,0.19238681485876438,96
monotone,20,0.0,unconstrained,9,4,20,0.0372759372031493,0.13868647068738935,0.1135062240064144,0.17579382285475725,0.14649765077047047,96
monotone,20,0.0,unconstrained,9,4,50,0.0372759372031493,0.0893243327736854,0.0710733514279127,0.10515018366277215,0.09036061978743719,96
monotone,20,0.0,unconstrained,9,4,100,0.0372759372031493,0.0671966969966888,0.05362653639167543,0.0831787753850221,0.07176317480237529,96
monotone,20,0.0,unconstrained,9,4,200,0.0372759372031493,0.0563606303185224,0.04547059442847965,0.07435046881437297,0.06210607678319013,96
monotone,20,0.0,unconstrained,9,4,500,0.0372759372031493,0.0436097290366888,0.032936778850853374,0.0534819541499018,0.04819328691034263,96
monotone,20,0.0,unconstrained,15,7,1,0.1,0.48931463062763214,0.37402141094207764,0.5525526702404022,0.4679439418638746,96
monotone,20,0.0,unconstrained,15,7,2,0.0372759372031493,0.32664366066455836,0.2817048355937004,0.43286500126123423,0.35342430463060737,96
monotone,20,0.0,unconstrained,15,7,5,0.0372759372031493,0.22890909016132355,0.19868749752640724,0.3070224598050117,0.2488913136379172,96
monotone,20,0.0,unconstrained,15,7,10,0.0372759372031493,0.16285066306591028,0.13977628573775286,0.19934752210974688,0.1735725024870286,96
monotone,20,0.0,unconstrained,15,7,20,0.0372759372031493,0.12209219858050345,0.10094969533383841,0.14847549796104426,0.1263537570678939,96
monotone,20,0.0,unconstrained,15,7,50,0.0372759372031493,0.07181276381015769,0.058916005305945804,0.09303616918623445,0.07779010614225017,96
monotone,20,0.0,unconstrained,15,7,100,0.0372759372031493,0.0621016826480627,0.047312986105680424,0.0768399126827716,0.0646698548419711,96
monotone,20,0.0,unconstrained,15,7,200,0.0372759372031493,0.051514705643057754,0.037475232034921604,0.062426351942121976,0.05205302006409809,96
monotone,20,0.0,unconstrained,15,7,500,0.0372759372031493,0.03765517473220825,0.027882162481546326,0.04967995267361395,0.03966242549358862,96
