target_kind,complexity,target_seed,noise_std,model,dim,eig_idx,lr,init_seed,step,train_rmse,val_rmse,test_rmse,seconds
monotone,10,3,0.0,monotone,9,4,0.01,1,10,0.9389603734016418,1.023658037185669,1.0090869665145874,0.05696641595568508
monotone,10,3,0.0,monotone,9,4,0.01,1,20,0.8901606798171997,0.8740279674530029,0.8621162176132202,0.07772016595117748
monotone,10,3,0.0,monotone,9,4,0.01,1,50,0.6069040894508362,0.6157284379005432,0.6096271872520447,0.10438358294777572
monotone,10,3,0.0,monotone,9,4,0.01,1,100,0.3765449523925781,0.45150265097618103,0.4513458013534546,0.13560145802330226
monotone,10,3,0.0,monotone,9,4,0.01,1,200,0.24797475337982178,0.3519023060798645,0.356580913066864,0.18041820800863206
monotone,10,3,0.0,monotone,9,4,0.1,0,1,1.5526014566421509,1.1826633214950562,1.1642245054244995,0.00040675001218914986
monotone,10,3,0.0,monotone,9,4,0.1,0,2,1.1864715814590454,1.0588300228118896,1.0434931516647339,0.018207459012046456
monotone,10,3,0.0,monotone,9,4,0.1,0,5,0.8791744709014893,0.7604901194572449,0.7504593729972839,0.03747620899230242
monotone,10,3,0.0,monotone,9,4,0.1,0,10,0.5588016510009766,0.5010694861412048,0.49997571110725403,0.056995749939233065
monotone,10,3,0.0,monotone,9,4,0.1,0,20,0.1793474704027176,0.3991798758506775,0.40723681449890137,0.07812904193997383
monotone,10,3,0.0,monotone,9,4,0.1,0,50,0.39001524448394775,0.3274156153202057,0.3347315192222595,0.10635091701988131
monotone,10,3,0.0,monotone,9,4,0.1,0,100,0.33506783843040466,0.2774324417114258,0.28531503677368164,0.13958745903801173
monotone,10,3,0.0,monotone,9,4,0.1,0,200,0.29822462797164917,0.21217495203018188,0.21978111565113068,0.18883300002198666
monotone,10,3,0.0,monotone,9,4,0.1,1,1,1.055206537246704,1.1072916984558105,1.0907979011535645,0.0003779580583795905
monotone,10,3,0.0,monotone,9,4,0.1,1,2,1.2382194995880127,0.9761489629745483,0.9613131284713745,0.01872987498063594
monotone,10,3,0.0,monotone,9,4,0.1,1,5,0.6830498576164246,0.6696832180023193,0.6620863676071167,0.03767679107841104
monotone,10,3,0.0,monotone,9,4,0.1,1,10,0.395416796207428,0.48155444860458374,0.48226282000541687,0.05736595799680799
monotone,10,3,0.0,monotone,9,4,0.1,1,20,0.13514012098312378,0.3835563063621521,0.3925926089286804,0.07926816598046571
monotone,10,3,0.0,monotone,9,4,0.1,1,50,0.3985885679721832,0.33416539430618286,0.3407939076423645,0.10689762502443045
monotone,10,3,0.0,monotone,9,4,0.1,1,100,0.18862996995449066,0.3097931742668152,0.31693002581596375,0.14081154100131243
monotone,10,3,0.0,monotone,9,4,0.1,1,200,0.17361153662204742,0.2230534553527832,0.2306232750415802,0.18987116601783782
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,1,0.7612131834030151,0.6815911531448364,0.6763532161712646,0.0007666250457987189
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,2,0.6500548124313354,0.6799262762069702,0.6747506260871887,0.0531750830123201
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,5,0.6417838931083679,0.6752188205718994,0.6702175140380859,0.10908320802263916
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,10,0.6787527799606323,0.6675066947937012,0.6627776026725769,0.16675979108549654
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,20,0.6060077548027039,0.6522988677024841,0.6480894684791565,0.22770300006959587
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,50,0.5942129492759705,0.6072902679443359,0.6047962307929993,0.30328133306466043
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,100,0.5675685405731201,0.547012984752655,0.5468885898590088,0.39370187500026077
monotone,10,3,0.0,unconstrained,17,8,0.0001,0,200,0.5427115559577942,0.4636380672454834,0.4671685993671417,0.5181989580160007
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,1,1.1856380701065063,1.1555674076080322,1.1433569192886353,0.0008087920723482966
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,2,0.9634932279586792,1.1535077095031738,1.141345739364624,0.051866750000044703
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,5,1.034632682800293,1.1472797393798828,1.1352596282958984,0.10478895902633667
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,10,1.20426344871521,1.1369189023971558,1.1251249313354492,0.15853383403737098
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,20,0.9796912670135498,1.1165499687194824,1.1052141189575195,0.2161955840419978
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,50,1.2129584550857544,1.0583337545394897,1.0482443571090698,0.2873138340655714
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,100,0.7606132626533508,0.9611072540283203,0.9535296559333801,0.3735491670668125
monotone,10,3,0.0,unconstrained,17,8,0.0001,1,200,0.7407069206237793,0.8016636967658997,0.7983477711677551,0.49324637500103563
monotone,10,3,0.0,unconstrained,17,8,0.001,0,1,0.7612131834030151,0.666866660118103,0.6622528433799744,0.0008963330183178186
monotone,10,3,0.0,unconstrained,17,8,0.001,0,2,0.6335076093673706,0.6508139371871948,0.6468194127082825,0.0549241250846535
monotone,10,3,0.0,unconstrained,17,8,0.001,0,5,0.578313410282135,0.6079862117767334,0.6056897640228271,0.10933300002943724
monotone,10,3,0.0,unconstrained,17,8,0.001,0,10,0.5853083729743958,0.5453922748565674,0.5456209182739258,0.16490637511014938
monotone,10,3,0.0,unconstrained,17,8,0.001,0,20,0.34765830636024475,0.45522937178611755,0.45922914147377014,0.2248182500479743
monotone,10,3,0.0,unconstrained,17,8,0.001,0,50,0.4322279393672943,0.37145400047302246,0.3794236481189728,0.29734020808245987
monotone,10,3,0.0,unconstrained,17,8,0.001,0,100,0.41605043411254883,0.33764058351516724,0.34639856219291687,0.3823223750805482
monotone,10,3,0.0,unconstrained,17,8,0.001,0,200,0.3839495778083801,0.29747310280799866,0.3050541877746582,0.5092320831026882
monotone,10,3,0.0,unconstrained,17,8,0.001,1,1,1.1856380701065063,1.1365773677825928,1.1246769428253174,0.0008246249053627253
monotone,10,3,0.0,unconstrained,17,8,0.001,1,2,0.9462981224060059,1.1160582304000854,1.1046514511108398,0.05304474988952279
monotone,10,3,0.0,unconstrained,17,8,0.001,1,5,0.9662131071090698,1.054499864578247,1.0445642471313477,0.10664116591215134
monotone,10,3,0.0,unconstrained,17,8,0.001,1,10,1.029250979423523,0.9540355801582336,0.9465109705924988,0.16551324992906302
monotone,10,3,0.0,unconstrained,17,8,0.001,1,20,0.6390438079833984,0.7751858234405518,0.7727854251861572,0.22374670789577067
monotone,10,3,0.0,unconstrained,17,8,0.001,1,50,0.6195258498191833,0.4688631594181061,0.4760461449623108,0.29498274996876717
monotone,10,3,0.0,unconstrained,17,8,0.001,1,100,0.198387011885643,0.38121297955513,0.3893851935863495,0.37941891595255584
monotone,10,3,0.0,unconstrained,17,8,0.001,1,200,0.19912323355674744,0.333782821893692,0.34198594093322754,0.4974884999683127
monotone,10,3,0.0,unconstrained,17,8,0.01,0,1,0.7612131834030151,0.5504857301712036,0.5511374473571777,0.0008015410276129842
monotone,10,3,0.0,unconstrained,17,8,0.01,0,2,0.496705025434494,0.4619969427585602,0.46650269627571106,0.05386079102754593
monotone,10,3,0.0,unconstrained,17,8,0.01,0,5,0.2865140736103058,0.39138856530189514,0.39841699600219727,0.10902874998282641
monotone,10,3,0.0,unconstrained,17,8,0.01,0,10,0.42501842975616455,0.35907113552093506,0.3655032515525818,0.1663636249722913
monotone,10,3,0.0,unconstrained,17,8,0.01,0,20,0.10128282010555267,0.33654776215553284,0.3447133004665375,0.22658199991565198
monotone,10,3,0.0,unconstrained,17,8,0.01,0,50,0.3245019316673279,0.2691744863986969,0.27679482102394104,0.2996853329241276
monotone,10,3,0.0,unconstrained,17,8,0.01,0,100,0.2558335065841675,0.23439951241016388,0.2415168583393097,0.38932149996981025
monotone,10,3,0.0,unconstrained,17,8,0.01,0,200,0.27106785774230957,0.1804547905921936,0.18715742230415344,0.5138354999944568
monotone,10,3,0.0,unconstrained,17,8,0.01,1,1,1.1856380701065063,0.9596796035766602,0.951570451259613,0.0007686250610277057
monotone,10,3,0.0,unconstrained,17,8,0.01,1,2,0.7757778167724609,0.7865691781044006,0.7847451567649841,0.05130141705740243
monotone,10,3,0.0,unconstrained,17,8,0.01,1,5,0.4760551452636719,0.4493604004383087,0.45837968587875366,0.10494779201690108
monotone,10,3,0.0,unconstrained,17,8,0.01,1,10,0.36397311091423035,0.45598992705345154,0.4595159888267517,0.15887858404312283
monotone,10,3,0.0,unconstrained,17,8,0.01,1,20,0.1161157563328743,0.38143056631088257,0.39111560583114624,0.21687508409377187
monotone,10,3,0.0,unconstrained,17,8,0.01,1,50,0.3136846721172333,0.3059869706630707,0.3117210268974304,0.29022937500849366
monotone,10,3,0.0,unconstrained,17,8,0.01,1,100,0.08825276046991348,0.26881852746009827,0.2770697772502899,0.37671212502755225
monotone,10,3,0.0,unconstrained,17,8,0.01,1,200,0.1509050875902176,0.1986367255449295,0.20488975942134857,0.49925254203844815
monotone,10,3,0.0,unconstrained,17,8,0.1,0,1,0.7612131834030151,0.5181353688240051,0.5288535356521606,0.0008274170104414225
monotone,10,3,0.0,unconstrained,17,8,0.1,0,2,0.17944113910198212,0.498568058013916,0.4970884323120117,0.053909749956801534
monotone,10,3,0.0,unconstrained,17,8,0.1,0,5,0.7997403144836426,0.49678733944892883,0.5008900165557861,0.10825412499252707
monotone,10,3,0.0,unconstrained,17,8,0.1,0,10,0.6870651245117188,0.7028652429580688,0.7131876945495605,0.1616359589388594
monotone,10,3,0.0,unconstrained,17,8,0.1,0,20,0.3660139739513397,0.5630292892456055,0.5706949234008789,0.21946037490852177
monotone,10,3,0.0,unconstrained,17,8,0.1,0,50,0.3710078001022339,0.298460453748703,0.3033757507801056,0.2943396249320358
monotone,10,3,0.0,unconstrained,17,8,0.1,0,100,0.15610218048095703,0.2637806534767151,0.2678474485874176,0.38397562492173165
monotone,10,3,0.0,unconstrained,17,8,0.1,0,200,0.2799850106239319,0.2129155695438385,0.21608439087867737,0.5016881669871509
monotone,10,3,0.0,unconstrained,17,8,0.1,1,1,1.1856380701065063,0.6624101400375366,0.6702007055282593,0.0009369999170303345
monotone,10,3,0.0,unconstrained,17,8,0.1,1,2,0.32821962237358093,0.5577796101570129,0.5610126256942749,0.054094791994430125
monotone,10,3,0.0,unconstrained,17,8,0.1,1,5,0.3814738094806671,0.37758731842041016,0.38288846611976624,0.10956399992574006
monotone,10,3,0.0,unconstrained,17,8,0.1,1,10,0.5507131218910217,0.47828811407089233,0.47798481583595276,0.16672324994578958
monotone,10,3,0.0,unconstrained,17,8,0.1,1,20,0.48254629969596863,0.49028971791267395,0.49134862422943115,0.22738712490536273
monotone,10,3,0.0,unconstrained,17,8,0.1,1,50,0.4132384955883026,0.28597569465637207,0.2910131514072418,0.30211799999233335
monotone,10,3,0.0,unconstrained,17,8,0.1,1,100,0.11587633937597275,0.3119739890098572,0.3198593258857727,0.3906684999819845
monotone,10,3,0.0,unconstrained,17,8,0.1,1,200,0.06779936701059341,0.11439197510480881,0.11757364124059677,0.5155659998999909
monotone,10,3,0.0,monotone,17,8,0.0001,0,1,1.345289945602417,1.2596724033355713,1.2411706447601318,0.0008388340938836336
monotone,10,3,0.0,monotone,17,8,0.0001,0,2,1.255385160446167,1.2590014934539795,1.2405065298080444,0.05239079205784947
monotone,10,3,0.0,monotone,17,8,0.0001,0,5,1.3062080144882202,1.2570363283157349,1.2385590076446533,0.1054292090702802
monotone,10,3,0.0,monotone,17,8,0.0001,0,10,1.2112462520599365,1.2538013458251953,1.235351800918579,0.15926241700071841
monotone,10,3,0.0,monotone,17,8,0.0001,0,20,1.1919375658035278,1.2476078271865845,1.2292180061340332,0.21715008409228176
monotone,10,3,0.0,monotone,17,8,0.0001,0,50,1.1412609815597534,1.2292561531066895,1.211073398590088,0.2872148751048371
monotone,10,3,0.0,monotone,17,8,0.0001,0,100,1.0272738933563232,1.2017244100570679,1.1839303970336914,0.3702002090867609
monotone,10,3,0.0,monotone,17,8,0.0001,0,200,1.277013897895813,1.1550397872924805,1.137980580329895,0.485804709023796
monotone,10,3,0.0,monotone,17,8,0.0001,1,1,1.032502293586731,1.2574621438980103,1.2397617101669312,0.0008043339475989342
monotone,10,3,0.0,monotone,17,8,0.0001,1,2,1.4081437587738037,1.256935477256775,1.2392407655715942,0.05154683394357562
monotone,10,3,0.0,monotone,17,8,0.0001,1,5,1.175026535987854,1.2553225755691528,1.237641453742981,0.10299704200588167
monotone,10,3,0.0,monotone,17,8,0.0001,1,10,1.1431118249893188,1.2526406049728394,1.2349824905395508,0.15530983393546194
monotone,10,3,0.0,monotone,17,8,0.0001,1,20,1.2576000690460205,1.2473381757736206,1.2297202348709106,0.21108887495938689
monotone,10,3,0.0,monotone,17,8,0.0001,1,50,1.1509132385253906,1.2331953048706055,1.2157078981399536,0.2790982499718666
monotone,10,3,0.0,monotone,17,8,0.0001,1,100,1.1563990116119385,1.212325930595398,1.1950443983078003,0.36005233391188085
monotone,10,3,0.0,monotone,17,8,0.0001,1,200,1.1540733575820923,1.174139142036438,1.1571341753005981,0.4729931670008227
monotone,10,3,0.0,monotone,17,8,0.001,0,1,1.345289945602417,1.253635048866272,1.2351871728897095,0.0007682919967919588
monotone,10,3,0.0,monotone,17,8,0.001,0,2,1.24947988986969,1.247074007987976,1.2286921739578247,0.050554541987366974
monotone,10,3,0.0,monotone,17,8,0.001,0,5,1.2816779613494873,1.2286843061447144,1.2104626893997192,0.10056104196701199
monotone,10,3,0.0,monotone,17,8,0.001,0,10,1.166773796081543,1.2026395797729492,1.184708833694458,0.16178754204884171
monotone,10,3,0.0,monotone,17,8,0.001,0,20,1.1121313571929932,1.1593456268310547,1.1420893669128418,0.21694383304566145
monotone,10,3,0.0,monotone,17,8,0.001,0,50,0.9937939047813416,1.0714919567108154,1.0557212829589844,0.2869217919651419
monotone,10,3,0.0,monotone,17,8,0.001,0,100,0.8618094325065613,0.9952062368392944,0.9807170629501343,0.3709478749660775
monotone,10,3,0.0,monotone,17,8,0.001,0,200,1.0034583806991577,0.8881664872169495,0.8754090070724487,0.4837521669687703
monotone,10,3,0.0,monotone,17,8,0.001,1,1,1.032502293586731,1.252826452255249,1.2351412773132324,0.0008546670433133841
monotone,10,3,0.0,monotone,17,8,0.001,1,2,1.4030208587646484,1.2479913234710693,1.2303334474563599,0.04955275007523596
monotone,10,3,0.0,monotone,17,8,0.001,1,5,1.1581544876098633,1.2356367111206055,1.2180513143539429,0.10135670902673155
monotone,10,3,0.0,monotone,17,8,0.001,1,10,1.1122474670410156,1.2155442237854004,1.1981922388076782,0.15510220907162875
monotone,10,3,0.0,monotone,17,8,0.001,1,20,1.196149230003357,1.1836652755737305,1.166669249534607,0.211608084035106
monotone,10,3,0.0,monotone,17,8,0.001,1,50,1.033910870552063,1.102519154548645,1.0863094329833984,0.28089912503492087
monotone,10,3,0.0,monotone,17,8,0.001,1,100,0.9415512084960938,0.9881920218467712,0.9741257429122925,0.3609436670085415
monotone,10,3,0.0,monotone,17,8,0.001,1,200,0.8211475610733032,0.8470553755760193,0.8355413675308228,0.47254908410832286
monotone,10,3,0.0,monotone,17,8,0.01,0,1,1.345289945602417,1.2069941759109497,1.18896484375,0.0007555839838460088
monotone,10,3,0.0,monotone,17,8,0.01,0,2,1.204568862915039,1.1666229963302612,1.1491256952285767,0.05159399996045977
monotone,10,3,0.0,monotone,17,8,0.01,0,5,1.1370911598205566,1.080951452255249,1.0648205280303955,0.10202500002924353
monotone,10,3,0.0,monotone,17,8,0.01,0,10,0.9863491654396057,1.0106137990951538,0.9953286051750183,0.1557768339989707
monotone,10,3,0.0,monotone,17,8,0.01,0,20,0.8915830850601196,0.910379946231842,0.8967645764350891,0.213539749966003
monotone,10,3,0.0,monotone,17,8,0.01,0,50,0.6484680771827698,0.6889221668243408,0.6806231737136841,0.2837052500108257
monotone,10,3,0.0,monotone,17,8,0.01,0,100,0.47887158393859863,0.49622631072998047,0.4939126670360565,0.3650977920042351
monotone,10,3,0.0,monotone,17,8,0.01,0,200,0.39031657576560974,0.30661988258361816,0.3138737678527832,0.47571483394131064
monotone,10,3,0.0,monotone,17,8,0.01,1,1,1.032502293586731,1.2278128862380981,1.2100493907928467,0.0009770829929038882
monotone,10,3,0.0,monotone,17,8,0.01,1,2,1.367200255393982,1.1942048072814941,1.176684021949768,0.052139790961518884
monotone,10,3,0.0,monotone,17,8,0.01,1,5,1.059861183166504,1.1157273054122925,1.0993015766143799,0.1053276660386473
monotone,10,3,0.0,monotone,17,8,0.01,1,10,0.9382649064064026,1.0269807577133179,1.0125731229782104,0.15899299993179739
monotone,10,3,0.0,monotone,17,8,0.01,1,20,0.9253274202346802,0.9084465503692627,0.8959418535232544,0.21532633295282722
monotone,10,3,0.0,monotone,17,8,0.01,1,50,0.6498448252677917,0.6708781719207764,0.6631512641906738,0.28448320797178894
monotone,10,3,0.0,monotone,17,8,0.01,1,100,0.42653214931488037,0.48793208599090576,0.4860495924949646,0.3636939999414608
monotone,10,3,0.0,monotone,17,8,0.01,1,200,0.2846236824989319,0.3677891194820404,0.37108880281448364,0.4706041249446571
monotone,10,3,0.0,monotone,17,8,0.1,0,1,1.345289945602417,1.0994179248809814,1.0824981927871704,0.0009575420990586281
monotone,10,3,0.0,monotone,17,8,0.1,0,2,1.1170638799667358,1.0251342058181763,1.0104387998580933,0.05287879204843193
monotone,10,3,0.0,monotone,17,8,0.1,0,5,0.867870032787323,0.7688535451889038,0.7588641047477722,0.10519550007302314
monotone,10,3,0.0,monotone,17,8,0.1,0,10,0.5734446048736572,0.5289745926856995,0.5270960330963135,0.16011891700327396
monotone,10,3,0.0,monotone,17,8,0.1,0,20,0.1720423698425293,0.40484821796417236,0.41311630606651306,0.21689641708508134
monotone,10,3,0.0,monotone,17,8,0.1,0,50,0.4011472761631012,0.3419242203235626,0.35015028715133667,0.28684970806352794
monotone,10,3,0.0,monotone,17,8,0.1,0,100,0.3301578164100647,0.2754635214805603,0.2828644812107086,0.3722324169939384
monotone,10,3,0.0,monotone,17,8,0.1,0,200,0.2804291844367981,0.1977878361940384,0.20518377423286438,0.49027620803099126
monotone,10,3,0.0,monotone,17,8,0.1,1,1,1.032502293586731,1.1208221912384033,1.1047598123550415,0.0008192089153453708
monotone,10,3,0.0,monotone,17,8,0.1,1,2,1.2489038705825806,1.0332764387130737,1.0172977447509766,0.05214262497611344
monotone,10,3,0.0,monotone,17,8,0.1,1,5,0.7703424692153931,0.7596752643585205,0.7499824166297913,0.10582166688982397
monotone,10,3,0.0,monotone,17,8,0.1,1,10,0.4520893394947052,0.5296894311904907,0.5286563634872437,0.1581920419121161
monotone,10,3,0.0,monotone,17,8,0.1,1,20,0.20691417157649994,0.4008479118347168,0.40859413146972656,0.21493437490426004
monotone,10,3,0.0,monotone,17,8,0.1,1,50,0.4349929392337799,0.3739883005619049,0.3793337345123291,0.285066666896455
monotone,10,3,0.0,monotone,17,8,0.1,1,100,0.28793585300445557,0.33533716201782227,0.33969607949256897,0.3649770839838311
monotone,10,3,0.0,monotone,17,8,0.1,1,200,0.17154283821582794,0.20703886449337006,0.21417702734470367,0.47866508399602026
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,1,1.607458233833313,1.4676097631454468,1.4489439725875854,0.00037112506106495857
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,2,1.2879810333251953,1.466729760169983,1.4480798244476318,0.00828650000039488
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,5,1.4661765098571777,1.4640600681304932,1.4454604387283325,0.016703166998922825
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,10,1.4183651208877563,1.4595850706100464,1.4410699605941772,0.02535812510177493
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,20,1.2737200260162354,1.4511677026748657,1.4328060150146484,0.03510383307002485
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,50,1.4551677703857422,1.4259454011917114,1.4080491065979004,0.04844241705723107
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,100,1.2531086206436157,1.3847277164459229,1.3675981760025024,0.06565883301664144
monotone,10,4,0.0,unconstrained,5,2,0.0001,0,200,1.3276026248931885,1.300655484199524,1.285064458847046,0.09227995807304978
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,1,0.9230920672416687,0.9655452370643616,0.9570086598396301,0.0002673340495675802
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,2,0.9909807443618774,0.9648686051368713,0.9563472270965576,0.007851417060010135
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,5,0.9431365132331848,0.9628539085388184,0.954378068447113,0.01591025001835078
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,10,0.9497191309928894,0.9595102667808533,0.9511128067970276,0.024301125085912645
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,20,0.8754637241363525,0.9528394341468811,0.9446014165878296,0.03364983410574496
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,50,0.9572032690048218,0.9324583411216736,0.9246982932090759,0.046471792040392756
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,100,0.8876022696495056,0.8992184400558472,0.892285943031311,0.06285225006286055
monotone,10,4,0.0,unconstrained,5,2,0.0001,1,200,0.8230957984924316,0.8307669758796692,0.8255149722099304,0.08881845907308161
monotone,10,4,0.0,unconstrained,5,2,0.001,0,1,1.607458233833313,1.4593994617462158,1.440879225730896,0.00025583303067833185
monotone,10,4,0.0,unconstrained,5,2,0.001,0,2,1.280860185623169,1.4506148099899292,1.4322521686553955,0.008240374969318509
monotone,10,4,0.0,unconstrained,5,2,0.001,0,5,1.4336836338043213,1.423989176750183,1.4061280488967896,0.016643624985590577
monotone,10,4,0.0,unconstrained,5,2,0.001,0,10,1.348733901977539,1.379634141921997,1.3626106977462769,0.025327499955892563
monotone,10,4,0.0,unconstrained,5,2,0.001,0,20,1.1544491052627563,1.2974997758865356,1.281975507736206,0.03508508298546076
monotone,10,4,0.0,unconstrained,5,2,0.001,0,50,1.0922592878341675,1.0684162378311157,1.0570604801177979,0.04876224999316037
monotone,10,4,0.0,unconstrained,5,2,0.001,0,100,0.7123548984527588,0.7574291825294495,0.7514879107475281,0.06618058297317475
monotone,10,4,0.0,unconstrained,5,2,0.001,0,200,0.37179452180862427,0.346906840801239,0.3469645380973816,0.09247954096645117
monotone,10,4,0.0,unconstrained,5,2,0.001,1,1,0.9230920672416687,0.9593146443367004,0.9509197473526001,0.0002963750157505274
monotone,10,4,0.0,unconstrained,5,2,0.001,1,2,0.9840728640556335,0.9524940252304077,0.9442526698112488,0.007929040933959186
monotone,10,4,0.0,unconstrained,5,2,0.001,1,5,0.9183403849601746,0.9320393204689026,0.9242638945579529,0.015907665947452188
monotone,10,4,0.0,unconstrained,5,2,0.001,1,10,0.9010676741600037,0.8978744149208069,0.8909171223640442,0.02421379100997001
monotone,10,4,0.0,unconstrained,5,2,0.001,1,20,0.7706872224807739,0.8303940296173096,0.8251267075538635,0.033586665987968445
monotone,10,4,0.0,unconstrained,5,2,0.001,1,50,0.6738575100898743,0.6501771807670593,0.6497630476951599,0.04648912500124425
monotone,10,4,0.0,unconstrained,5,2,0.001,1,100,0.45458024740219116,0.47302165627479553,0.4786616265773773,0.06306891597341746
monotone,10,4,0.0,unconstrained,5,2,0.001,1,200,0.33844438195228577,0.3020867705345154,0.30666568875312805,0.08895029092673212
monotone,10,4,0.0,unconstrained,5,2,0.01,0,1,1.607458233833313,1.3775770664215088,1.360504150390625,0.00025733408983796835
monotone,10,4,0.0,unconstrained,5,2,0.01,0,2,1.2100205421447754,1.2913928031921387,1.2758500576019287,0.008149959030561149
monotone,10,4,0.0,unconstrained,5,2,0.01,0,5,1.11579167842865,1.0356059074401855,1.0249027013778687,0.01634725008625537
monotone,10,4,0.0,unconstrained,5,2,0.01,0,10,0.709181547164917,0.6567903757095337,0.6535877585411072,0.024917792063206434
monotone,10,4,0.0,unconstrained,5,2,0.01,0,20,0.2989889979362488,0.23754505813121796,0.24152566492557526,0.03415925009176135
monotone,10,4,0.0,unconstrained,5,2,0.01,0,50,0.2157791405916214,0.1999548077583313,0.19986140727996826,0.0472194590838626
monotone,10,4,0.0,unconstrained,5,2,0.01,0,100,0.12337090075016022,0.12300233542919159,0.1225287988781929,0.06428137503098696
monotone,10,4,0.0,unconstrained,5,2,0.01,0,200,0.10158330202102661,0.09154684841632843,0.09067776054143906,0.09071879205293953
monotone,10,4,0.0,unconstrained,5,2,0.01,1,1,0.9230920672416687,0.8955821990966797,0.8886371850967407,0.0002454170025885105
monotone,10,4,0.0,unconstrained,5,2,0.01,1,2,0.913459837436676,0.8263278603553772,0.8209808468818665,0.007931457948870957
monotone,10,4,0.0,unconstrained,5,2,0.01,1,5,0.6817736625671387,0.6438331007957458,0.6430802345275879,0.015722624957561493
monotone,10,4,0.0,unconstrained,5,2,0.01,1,10,0.5178934931755066,0.47837603092193604,0.4839053153991699,0.023960207938216627
monotone,10,4,0.0,unconstrained,5,2,0.01,1,20,0.3201230466365814,0.30010828375816345,0.3069266080856323,0.03315270796883851
monotone,10,4,0.0,unconstrained,5,2,0.01,1,50,0.16067899763584137,0.20054040849208832,0.2072897106409073,0.04588979191612452
monotone,10,4,0.0,unconstrained,5,2,0.01,1,100,0.11800128221511841,0.1523992419242859,0.1573038250207901,0.06278058292809874
monotone,10,4,0.0,unconstrained,5,2,0.01,1,200,0.13156995177268982,0.11060108989477158,0.11115497350692749,0.08946699998341501
monotone,10,4,0.0,unconstrained,5,2,0.1,0,1,1.607458233833313,0.6114373207092285,0.6077103018760681,0.00024166691582649946
monotone,10,4,0.0,unconstrained,5,2,0.1,0,2,0.5516318678855896,0.25411802530288696,0.2527572214603424,0.008130832924507558
monotone,10,4,0.0,unconstrained,5,2,0.1,0,5,0.6425758004188538,0.6027435660362244,0.5923351049423218,0.016476499964483082
monotone,10,4,0.0,unconstrained,5,2,0.1,0,10,0.2898375988006592,0.35875117778778076,0.36135125160217285,0.025100499973632395
monotone,10,4,0.0,unconstrained,5,2,0.1,0,20,0.197245255112648,0.250886470079422,0.24666038155555725,0.034636791911907494
monotone,10,4,0.0,unconstrained,5,2,0.1,0,50,0.1056104451417923,0.1287466585636139,0.1276199370622635,0.04764170793350786
monotone,10,4,0.0,unconstrained,5,2,0.1,0,100,0.06506796181201935,0.055718619376420975,0.05586367845535278,0.06441162491682917
monotone,10,4,0.0,unconstrained,5,2,0.1,0,200,0.05134615674614906,0.051040779799222946,0.05045107752084732,0.09107237495481968
monotone,10,4,0.0,unconstrained,5,2,0.1,1,1,0.9230920672416687,0.5025677680969238,0.5063483119010925,0.00023516593500971794
monotone,10,4,0.0,unconstrained,5,2,0.1,1,2,0.41865721344947815,0.4618591070175171,0.4770006239414215,0.007847415981814265
monotone,10,4,0.0,unconstrained,5,2,0.1,1,5,0.2221985161304474,0.3365912139415741,0.33083575963974,0.01586091599892825
monotone,10,4,0.0,unconstrained,5,2,0.1,1,10,0.2044331133365631,0.3273569643497467,0.3396594226360321,0.024577499949373305
monotone,10,4,0.0,unconstrained,5,2,0.1,1,20,0.18481992185115814,0.17318929731845856,0.17062272131443024,0.034450790961273015
monotone,10,4,0.0,unconstrained,5,2,0.1,1,50,0.09143245965242386,0.10223041474819183,0.10514308512210846,0.047495707985945046
monotone,10,4,0.0,unconstrained,5,2,0.1,1,100,0.07051846385002136,0.06516140699386597,0.06453734636306763,0.0642791249556467
monotone,10,4,0.0,unconstrained,5,2,0.1,1,200,0.04595642164349556,0.05757143720984459,0.05709230154752731,0.0900129999499768
