protocol,optimizer,split_seed,train_pool_size,phase,train_size,data_seed,model,dim,rank,parameters_per_identity,num_parameters,lr,init_seed,val_rmse,val_warm_fraction,test_rmse,test_warm_fraction
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.005179474679231213,5,0.8508727935965341,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.005179474679231213,6,1.0989147243723543,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.005179474679231213,6,0.988438247624461,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.005179474679231213,6,0.9125328249177225,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.005179474679231213,6,0.8684415020322501,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.005179474679231213,6,0.8435499260387146,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.005179474679231213,7,1.0683482798117943,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.005179474679231213,7,0.9851540138138497,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.005179474679231213,7,0.9111703311455762,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.005179474679231213,7,0.8694164891329059,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.005179474679231213,7,0.8436691680763453,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,0,1.0222855996629565,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,0,0.9556606563310424,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,0,0.9184588910584041,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,0,0.8910264492977336,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,0,0.8642570643399565,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,1,1.0217916355461347,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,1,0.9557524892357828,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,1,0.9181146591526467,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,1,0.8933724161569313,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,1,0.865965842212771,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,2,1.0368686404166725,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,2,0.9579176172064717,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,2,0.919623052687476,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,2,0.8948506394682878,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,2,0.8624644768338079,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,3,1.0251500175618085,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,3,0.9553009900766299,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,3,0.9190310007437422,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,3,0.8933722036457122,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,3,0.8632702033625906,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,4,1.0235375586000797,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,4,0.9564837614996382,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,4,0.9187404602452318,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,4,0.8950788678225438,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,4,0.8666862215734312,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,5,1.0194276583637416,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,5,0.9556828271372408,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,5,0.9178304761871336,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,5,0.8938714358852494,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,5,0.8668801195424974,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,6,1.0261692522292356,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,6,0.9564719908193635,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,6,0.9197446109151495,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,6,0.8927398289397241,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,6,0.8653833981345813,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.013894954943731374,7,1.021105936884299,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.013894954943731374,7,0.9544139346919216,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.013894954943731374,7,0.9192131429350695,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.013894954943731374,7,0.891538900048848,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.013894954943731374,7,0.8624804982563088,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,0,1.0005335959568376,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,0,0.9696220212286638,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,0,1.0074116017608474,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,0,1.0085480593576037,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,0,0.9228250321003727,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,1,0.999611646955972,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,1,0.9685857847091737,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,1,1.0081672663451149,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,1,1.0104795429986948,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,1,0.9247475851274162,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,2,1.0021359344964764,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,2,0.9710056152986954,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,2,1.0073228737251667,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,2,1.0094295571530703,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,2,0.9250908822202573,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,3,0.9999449603450963,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,3,0.9699764656895818,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,3,1.0075968318992106,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,3,1.0099192274269224,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,3,0.9255857199602907,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,4,0.9986745375117911,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,4,0.9702383706803692,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,4,1.0086480627113568,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,4,1.01120483257025,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,4,0.9264613315165494,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,5,0.9975819694249523,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,5,0.9689544786863538,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,5,1.0087661550462603,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,5,1.011559278023013,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,5,0.9277741816999329,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,6,1.0018913871016961,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,6,0.9694098775026491,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,6,1.0086822155573805,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,6,1.0096080691732436,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,6,0.924519383959142,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.03727593720314938,7,1.0004357115677505,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.03727593720314938,7,0.9707124126279454,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.03727593720314938,7,1.0084689161780869,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.03727593720314938,7,1.008310965748314,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.03727593720314938,7,0.9261416554818185,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,0,1.0285985342864636,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,0,1.1240627925282867,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,0,1.415637585605123,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,0,1.2861377550569943,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,0,1.0314415827344807,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,1,1.0282950564517344,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,1,1.1234129721764656,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,1,1.4171230171084732,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,1,1.2890493136845576,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,1,1.0346146569582062,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,2,1.0312961632704778,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,2,1.1218385892346767,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,2,1.4185215418843795,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,2,1.286912095191932,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,2,1.0337198881867016,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,3,1.0284766727535117,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,3,1.1251932554750923,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,3,1.414162132821369,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,3,1.2841311260127868,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,3,1.0323773936923928,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,4,1.0291262653609814,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,4,1.1249820436910345,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,4,1.415665720717968,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,4,1.2929801429082892,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,4,1.037137632840621,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,5,1.0280071588587172,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,5,1.1234779549400546,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,5,1.414548978158591,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,5,1.287858471581661,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,5,1.03735958139783,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,6,1.0274655012647438,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,6,1.1249370380865291,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,6,1.414525890444534,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,6,1.288027230994303,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,6,1.0280640791600215,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,7,0,28,4626664,0.1,7,1.0273151496054196,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,7,0,28,4626664,0.1,7,1.1233576482669974,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,7,0,28,4626664,0.1,7,1.4166354873901854,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,7,0,28,4626664,0.1,7,1.2892510303747233,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,7,0,28,4626664,0.1,7,1.0381712072217069,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,0,1.300197713636444,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,0,1.2803986979359985,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,0,1.2085431665752424,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,0,0.9753815368083402,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,0,0.8692990761578054,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,1,1.3001973533074127,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,1,1.2803985376434268,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,1,1.2085868345350261,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,1,0.9757010860108836,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,1,0.8715481699495278,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,2,1.300198531442709,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,2,1.2803994231303675,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,2,1.2085692835742439,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,2,0.974184182499458,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,2,0.8699699620362005,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,3,1.3001991784312736,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,3,1.2804003487855393,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,3,1.208580839042557,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,3,0.9757747630966557,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,3,0.8691502004298649,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,4,1.3001980819098198,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,4,1.2803993302009475,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,4,1.208588411299514,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,4,0.9756046660087017,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,4,0.8708156076726571,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,5,1.3001977166774932,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,5,1.280398452134896,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,5,1.2085595755320429,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,5,0.9723863585062968,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,5,0.8736098064636328,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,6,1.3001975167697413,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,6,1.280398451368862,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,6,1.2085616374463026,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,6,0.9746740715188297,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,6,0.870194345486003,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.0001,7,1.3001976057145503,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.0001,7,1.2803983552555431,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.0001,7,1.2085458029623528,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.0001,7,0.9738807914856398,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.0001,7,0.8687101002557438,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.00026826957952797245,0,1.2894819051467763,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.00026826957952797245,0,1.2393694311867542,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.00026826957952797245,0,1.0778460370622032,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.00026826957952797245,0,0.880107701430841,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.00026826957952797245,0,0.8197267494333746,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.00026826957952797245,1,1.2894811395408843,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.00026826957952797245,1,1.2393711675518115,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.00026826957952797245,1,1.0793049379324204,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.00026826957952797245,1,0.8849962153462804,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.00026826957952797245,1,0.8229878421783623,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,11,65,66,10905643,0.00026826957952797245,2,1.289482395544102,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,11,65,66,10905643,0.00026826957952797245,2,1.2393705322121376,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,11,65,66,10905643,0.00026826957952797245,2,1.0777437040801991,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,11,65,66,10905643,0.00026826957952797245,2,0.881745624800952,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,11,65,66,10905643,0.00026826957952797245,2,0.821678819141579,1.0,,
