target_kind,complexity,target_seed,noise_std,model,dim,lr,init_seed,batch_size,step,train_size,val_rmse,test_rmse
monotone,20,2,0.0,unconstrained,9,0.1,0,32,5,160,0.14488500356674194,0.1423541158437729
monotone,20,2,0.0,unconstrained,9,0.1,0,32,10,320,0.12234863638877869,0.12038006633520126
monotone,20,2,0.0,unconstrained,9,0.1,0,32,20,640,0.1061737909913063,0.10503982752561569
monotone,20,2,0.0,unconstrained,9,0.1,0,32,50,1600,0.08764004707336426,0.08668259531259537
monotone,20,2,0.0,unconstrained,9,0.1,0,32,100,3200,0.05836193636059761,0.058632850646972656
monotone,20,2,0.0,unconstrained,9,0.1,0,32,200,6400,0.0678059384226799,0.06753294914960861
monotone,20,2,0.0,unconstrained,9,0.1,1,32,1,32,0.45370426774024963,0.4523615539073944
monotone,20,2,0.0,unconstrained,9,0.1,1,32,2,64,0.49380457401275635,0.48962295055389404
monotone,20,2,0.0,unconstrained,9,0.1,1,32,5,160,0.1668386608362198,0.16705109179019928
monotone,20,2,0.0,unconstrained,9,0.1,1,32,10,320,0.14885187149047852,0.14788632094860077
monotone,20,2,0.0,unconstrained,9,0.1,1,32,20,640,0.12608171999454498,0.1261173039674759
monotone,20,2,0.0,unconstrained,9,0.1,1,32,50,1600,0.08055002242326736,0.07971128821372986
monotone,20,2,0.0,unconstrained,9,0.1,1,32,100,3200,0.11907947808504105,0.11966431885957718
monotone,20,2,0.0,unconstrained,9,0.1,1,32,200,6400,0.07972424477338791,0.07859285175800323
monotone,20,2,0.0,monotone,9,0.0001,0,32,1,32,0.9408920407295227,0.9360041618347168
monotone,20,2,0.0,monotone,9,0.0001,0,32,2,64,0.9407299757003784,0.9358424544334412
monotone,20,2,0.0,monotone,9,0.0001,0,32,5,160,0.9402446746826172,0.9353641271591187
monotone,20,2,0.0,monotone,9,0.0001,0,32,10,320,0.939445972442627,0.9345790147781372
monotone,20,2,0.0,monotone,9,0.0001,0,32,20,640,0.9379110336303711,0.9330639243125916
monotone,20,2,0.0,monotone,9,0.0001,0,32,50,1600,0.9331245422363281,0.928303599357605
monotone,20,2,0.0,monotone,9,0.0001,0,32,100,3200,0.9251819252967834,0.9203767776489258
monotone,20,2,0.0,monotone,9,0.0001,0,32,200,6400,0.9094076752662659,0.9046974182128906
monotone,20,2,0.0,monotone,9,0.0001,1,32,1,32,0.9237753748893738,0.9189935326576233
monotone,20,2,0.0,monotone,9,0.0001,1,32,2,64,0.9236146211624146,0.9188369512557983
monotone,20,2,0.0,monotone,9,0.0001,1,32,5,160,0.9231330752372742,0.9183604121208191
monotone,20,2,0.0,monotone,9,0.0001,1,32,10,320,0.9223204255104065,0.9175474643707275
monotone,20,2,0.0,monotone,9,0.0001,1,32,20,640,0.9207018613815308,0.915919840335846
monotone,20,2,0.0,monotone,9,0.0001,1,32,50,1600,0.9158289432525635,0.911095142364502
monotone,20,2,0.0,monotone,9,0.0001,1,32,100,3200,0.907886266708374,0.9031513333320618
monotone,20,2,0.0,monotone,9,0.0001,1,32,200,6400,0.8922082781791687,0.8876230716705322
monotone,20,2,0.0,monotone,9,0.001,0,32,1,32,0.9394443035125732,0.9345922470092773
monotone,20,2,0.0,monotone,9,0.001,0,32,2,64,0.9378246665000916,0.9329754114151001
monotone,20,2,0.0,monotone,9,0.001,0,32,5,160,0.9330071210861206,0.9282285571098328
monotone,20,2,0.0,monotone,9,0.001,0,32,10,320,0.9252036809921265,0.9205601215362549
monotone,20,2,0.0,monotone,9,0.001,0,32,20,640,0.9102815985679626,0.9058201909065247
monotone,20,2,0.0,monotone,9,0.001,0,32,50,1600,0.8638372421264648,0.8595361709594727
monotone,20,2,0.0,monotone,9,0.001,0,32,100,3200,0.7924553751945496,0.7883325815200806
monotone,20,2,0.0,monotone,9,0.001,0,32,200,6400,0.6665005683898926,0.6632789969444275
monotone,20,2,0.0,monotone,9,0.001,1,32,1,32,0.9223124384880066,0.9174949526786804
monotone,20,2,0.0,monotone,9,0.001,1,32,2,64,0.9206877946853638,0.9159123301506042
monotone,20,2,0.0,monotone,9,0.001,1,32,5,160,0.9158797264099121,0.9111564755439758
monotone,20,2,0.0,monotone,9,0.001,1,32,10,320,0.9078242778778076,0.9030985236167908
monotone,20,2,0.0,monotone,9,0.001,1,32,20,640,0.8922618627548218,0.887471616268158
monotone,20,2,0.0,monotone,9,0.001,1,32,50,1600,0.8450181484222412,0.8407964706420898
monotone,20,2,0.0,monotone,9,0.001,1,32,100,3200,0.7741523385047913,0.7701065540313721
monotone,20,2,0.0,monotone,9,0.001,1,32,200,6400,0.6508055329322815,0.6481364369392395
monotone,20,2,0.0,monotone,9,0.01,0,32,1,32,0.9257822036743164,0.9212987422943115
monotone,20,2,0.0,monotone,9,0.01,0,32,2,64,0.9092845916748047,0.9048038125038147
monotone,20,2,0.0,monotone,9,0.01,0,32,5,160,0.8637954592704773,0.8599458336830139
monotone,20,2,0.0,monotone,9,0.01,0,32,10,320,0.7967391610145569,0.7939935326576233
monotone,20,2,0.0,monotone,9,0.01,0,32,20,640,0.6575674414634705,0.6551067233085632
monotone,20,2,0.0,monotone,9,0.01,0,32,50,1600,0.3821849226951599,0.3812394440174103
monotone,20,2,0.0,monotone,9,0.01,0,32,100,3200,0.18859778344631195,0.18812263011932373
monotone,20,2,0.0,monotone,9,0.01,0,32,200,6400,0.10842321813106537,0.10682526230812073
monotone,20,2,0.0,monotone,9,0.01,1,32,1,32,0.9099880456924438,0.9048203825950623
monotone,20,2,0.0,monotone,9,0.01,1,32,2,64,0.8918829560279846,0.8871447443962097
monotone,20,2,0.0,monotone,9,0.01,1,32,5,160,0.8451216220855713,0.8410624265670776
monotone,20,2,0.0,monotone,9,0.01,1,32,10,320,0.7705150246620178,0.7663092613220215
monotone,20,2,0.0,monotone,9,0.01,1,32,20,640,0.6332175135612488,0.6299296021461487
monotone,20,2,0.0,monotone,9,0.01,1,32,50,1600,0.3569704294204712,0.3553197383880615
monotone,20,2,0.0,monotone,9,0.01,1,32,100,3200,0.21145902574062347,0.2120056450366974
monotone,20,2,0.0,monotone,9,0.01,1,32,200,6400,0.12681815028190613,0.12510421872138977
monotone,20,2,0.0,monotone,9,0.1,0,32,1,32,0.8693879246711731,0.8687559962272644
monotone,20,2,0.0,monotone,9,0.1,0,32,2,64,0.6489380598068237,0.6460484266281128
monotone,20,2,0.0,monotone,9,0.1,0,32,5,160,0.3218170404434204,0.32063838839530945
monotone,20,2,0.0,monotone,9,0.1,0,32,10,320,0.2209193855524063,0.2208564728498459
monotone,20,2,0.0,monotone,9,0.1,0,32,20,640,0.19249075651168823,0.1931839883327484
monotone,20,2,0.0,monotone,9,0.1,0,32,50,1600,0.10899537801742554,0.10720152407884598
monotone,20,2,0.0,monotone,9,0.1,0,32,100,3200,0.06412944942712784,0.0639917328953743
monotone,20,2,0.0,monotone,9,0.1,0,32,200,6400,0.056114550679922104,0.05561443790793419
monotone,20,2,0.0,monotone,9,0.1,1,32,1,32,0.963486909866333,0.9565423727035522
monotone,20,2,0.0,monotone,9,0.1,1,32,2,64,0.6787331104278564,0.673738956451416
monotone,20,2,0.0,monotone,9,0.1,1,32,5,160,0.3445453643798828,0.3463418185710907
monotone,20,2,0.0,monotone,9,0.1,1,32,10,320,0.2237474024295807,0.2233426868915558
monotone,20,2,0.0,monotone,9,0.1,1,32,20,640,0.25851890444755554,0.25758251547813416
monotone,20,2,0.0,monotone,9,0.1,1,32,50,1600,0.10223013907670975,0.10116949677467346
monotone,20,2,0.0,monotone,9,0.1,1,32,100,3200,0.08079633116722107,0.07996992021799088
monotone,20,2,0.0,monotone,9,0.1,1,32,200,6400,0.07427886873483658,0.07474938780069351
general,20,3,0.0,unconstrained,9,0.0001,0,32,1,32,1.1899334192276,1.190853238105774
general,20,3,0.0,unconstrained,9,0.0001,0,32,2,64,1.1892949342727661,1.190213680267334
general,20,3,0.0,unconstrained,9,0.0001,0,32,5,160,1.187346339225769,1.1882598400115967
general,20,3,0.0,unconstrained,9,0.0001,0,32,10,320,1.1840876340866089,1.1849907636642456
general,20,3,0.0,unconstrained,9,0.0001,0,32,20,640,1.1778123378753662,1.178688883781433
general,20,3,0.0,unconstrained,9,0.0001,0,32,50,1600,1.1606508493423462,1.1613757610321045
general,20,3,0.0,unconstrained,9,0.0001,0,32,100,3200,1.1375224590301514,1.1379588842391968
general,20,3,0.0,unconstrained,9,0.0001,0,32,200,6400,1.095777988433838,1.0957144498825073
general,20,3,0.0,unconstrained,9,0.0001,1,32,1,32,1.1445364952087402,1.144479751586914
general,20,3,0.0,unconstrained,9,0.0001,1,32,2,64,1.1438223123550415,1.1437604427337646
general,20,3,0.0,unconstrained,9,0.0001,1,32,5,160,1.1416828632354736,1.1416046619415283
general,20,3,0.0,unconstrained,9,0.0001,1,32,10,320,1.1382684707641602,1.138163685798645
general,20,3,0.0,unconstrained,9,0.0001,1,32,20,640,1.1320466995239258,1.1318886280059814
general,20,3,0.0,unconstrained,9,0.0001,1,32,50,1600,1.1133726835250854,1.1129831075668335
general,20,3,0.0,unconstrained,9,0.0001,1,32,100,3200,1.088581919670105,1.0877916812896729
general,20,3,0.0,unconstrained,9,0.0001,1,32,200,6400,1.0513083934783936,1.050034999847412
general,20,3,0.0,unconstrained,9,0.001,0,32,1,32,1.1837761402130127,1.1846814155578613
general,20,3,0.0,unconstrained,9,0.001,0,32,2,64,1.1776649951934814,1.1785556077957153
general,20,3,0.0,unconstrained,9,0.001,0,32,5,160,1.1600052118301392,1.1608078479766846
general,20,3,0.0,unconstrained,9,0.001,0,32,10,320,1.1337254047393799,1.134312391281128
general,20,3,0.0,unconstrained,9,0.001,0,32,20,640,1.0914337635040283,1.0913692712783813
general,20,3,0.0,unconstrained,9,0.001,0,32,50,1600,1.0297826528549194,1.0279141664505005
general,20,3,0.0,unconstrained,9,0.001,0,32,100,3200,1.0048036575317383,1.005173921585083
general,20,3,0.0,unconstrained,9,0.001,0,32,200,6400,0.9781695604324341,0.9794089198112488
general,20,3,0.0,unconstrained,9,0.001,1,32,1,32,1.138105869293213,1.1380006074905396
general,20,3,0.0,unconstrained,9,0.001,1,32,2,64,1.1311311721801758,1.1309713125228882
general,20,3,0.0,unconstrained,9,0.001,1,32,5,160,1.111143708229065,1.1108019351959229
general,20,3,0.0,unconstrained,9,0.001,1,32,10,320,1.0832176208496094,1.0825854539871216
general,20,3,0.0,unconstrained,9,0.001,1,32,20,640,1.0480082035064697,1.0469543933868408
general,20,3,0.0,unconstrained,9,0.001,1,32,50,1600,1.0165162086486816,1.0148667097091675
general,20,3,0.0,unconstrained,9,0.001,1,32,100,3200,0.9961700439453125,0.9965334534645081
general,20,3,0.0,unconstrained,9,0.001,1,32,200,6400,0.9712672829627991,0.9730533957481384
general,20,3,0.0,unconstrained,9,0.01,0,32,1,32,1.1314525604248047,1.1320595741271973
general,20,3,0.0,unconstrained,9,0.01,0,32,2,64,1.0946033000946045,1.094896912574768
general,20,3,0.0,unconstrained,9,0.01,0,32,5,160,1.0314104557037354,1.030611276626587
general,20,3,0.0,unconstrained,9,0.01,0,32,10,320,1.0100493431091309,1.0105117559432983
general,20,3,0.0,unconstrained,9,0.01,0,32,20,640,0.9931355118751526,0.9927964806556702
general,20,3,0.0,unconstrained,9,0.01,0,32,50,1600,0.9434863924980164,0.9437351226806641
general,20,3,0.0,unconstrained,9,0.01,0,32,100,3200,0.8734398484230042,0.8596266508102417
general,20,3,0.0,unconstrained,9,0.01,0,32,200,6400,0.7780447006225586,0.7701060771942139
general,20,3,0.0,unconstrained,9,0.01,1,32,1,32,1.081325888633728,1.0806630849838257
general,20,3,0.0,unconstrained,9,0.01,1,32,2,64,1.0407397747039795,1.0393223762512207
general,20,3,0.0,unconstrained,9,0.01,1,32,5,160,1.0221060514450073,1.0195908546447754
general,20,3,0.0,unconstrained,9,0.01,1,32,10,320,1.0191878080368042,1.019740104675293
general,20,3,0.0,unconstrained,9,0.01,1,32,20,640,0.987280011177063,0.9919176697731018
general,20,3,0.0,unconstrained,9,0.01,1,32,50,1600,0.9160693287849426,0.9138320684432983
general,20,3,0.0,unconstrained,9,0.01,1,32,100,3200,0.8600629568099976,0.8553458452224731
general,20,3,0.0,unconstrained,9,0.01,1,32,200,6400,0.7679318189620972,0.7617306709289551
general,20,3,0.0,unconstrained,9,0.1,0,32,1,32,1.0849902629852295,1.0817662477493286
general,20,3,0.0,unconstrained,9,0.1,0,32,2,64,1.0597538948059082,1.067395806312561
general,20,3,0.0,unconstrained,9,0.1,0,32,5,160,1.012437343597412,1.0206937789916992
general,20,3,0.0,unconstrained,9,0.1,0,32,10,320,0.9246919751167297,0.9135916233062744
general,20,3,0.0,unconstrained,9,0.1,0,32,20,640,0.9120706915855408,0.8838912844657898
general,20,3,0.0,unconstrained,9,0.1,0,32,50,1600,0.7229271531105042,0.7072913646697998
general,20,3,0.0,unconstrained,9,0.1,0,32,100,3200,0.8198554515838623,0.78221595287323
general,20,3,0.0,unconstrained,9,0.1,0,32,200,6400,0.6663767695426941,0.6572778820991516
general,20,3,0.0,unconstrained,9,0.1,1,32,1,32,1.098687767982483,1.0987849235534668
general,20,3,0.0,unconstrained,9,0.1,1,32,2,64,1.0836180448532104,1.090971827507019
general,20,3,0.0,unconstrained,9,0.1,1,32,5,160,0.9591920375823975,0.9605808854103088
general,20,3,0.0,unconstrained,9,0.1,1,32,10,320,0.9624924063682556,0.966138482093811
general,20,3,0.0,unconstrained,9,0.1,1,32,20,640,0.8662909865379333,0.8585659265518188
general,20,3,0.0,unconstrained,9,0.1,1,32,50,1600,0.7171865105628967,0.7009203433990479
general,20,3,0.0,unconstrained,9,0.1,1,32,100,3200,0.6725789904594421,0.6471425294876099
general,20,3,0.0,unconstrained,9,0.1,1,32,200,6400,0.6398801207542419,0.6165177822113037
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,1,32,0.359943151473999,0.36791300773620605
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,2,64,0.3597676157951355,0.36773043870925903
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,5,160,0.3594549894332886,0.36740198731422424
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,10,320,0.3588416278362274,0.3667599856853485
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,20,640,0.3574787676334381,0.3653353452682495
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,50,1600,0.3557945191860199,0.36344102025032043
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,100,3200,0.35548844933509827,0.3628711700439453
monotone,20,3,0.0,unconstrained,9,0.0001,0,32,200,6400,0.35479116439819336,0.3620865046977997
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,1,32,0.3904857635498047,0.39832234382629395
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,2,64,0.38986432552337646,0.39771366119384766
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,5,160,0.3880239725112915,0.39590099453926086
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,10,320,0.38509029150009155,0.393005907535553
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,20,640,0.3796643614768982,0.38763195276260376
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,50,1600,0.367527574300766,0.37554430961608887
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,100,3200,0.35753491520881653,0.3653718829154968
monotone,20,3,0.0,unconstrained,9,0.0001,1,32,200,6400,0.3528684079647064,0.3601856529712677
monotone,20,3,0.0,unconstrained,9,0.001,0,32,1,32,0.35831502079963684,0.36627519130706787
monotone,20,3,0.0,unconstrained,9,0.001,0,32,2,64,0.3570649027824402,0.3649308979511261
monotone,20,3,0.0,unconstrained,9,0.001,0,32,5,160,0.3564644753932953,0.364189475774765
monotone,20,3,0.0,unconstrained,9,0.001,0,32,10,320,0.35587450861930847,0.3634207546710968
monotone,20,3,0.0,unconstrained,9,0.001,0,32,20,640,0.3566042482852936,0.36349907517433167
monotone,20,3,0.0,unconstrained,9,0.001,0,32,50,1600,0.35137808322906494,0.35882657766342163
monotone,20,3,0.0,unconstrained,9,0.001,0,32,100,3200,0.28725185990333557,0.29404690861701965
monotone,20,3,0.0,unconstrained,9,0.001,0,32,200,6400,0.15491850674152374,0.16079865396022797
monotone,20,3,0.0,unconstrained,9,0.001,1,32,1,32,0.38515523076057434,0.39302510023117065
monotone,20,3,0.0,unconstrained,9,0.001,1,32,2,64,0.37958887219429016,0.38755735754966736
monotone,20,3,0.0,unconstrained,9,0.001,1,32,5,160,0.3660808205604553,0.37408751249313354
monotone,20,3,0.0,unconstrained,9,0.001,1,32,10,320,0.35543981194496155,0.36297109723091125
monotone,20,3,0.0,unconstrained,9,0.001,1,32,20,640,0.357418030500412,0.3633835017681122
monotone,20,3,0.0,unconstrained,9,0.001,1,32,50,1600,0.3407876491546631,0.3483215272426605
monotone,20,3,0.0,unconstrained,9,0.001,1,32,100,3200,0.2436300367116928,0.2513570785522461
monotone,20,3,0.0,unconstrained,9,0.001,1,32,200,6400,0.16543123126029968,0.1715817153453827
monotone,20,3,0.0,unconstrained,9,0.01,0,32,1,32,0.36629122495651245,0.37341198325157166
monotone,20,3,0.0,unconstrained,9,0.01,0,32,2,64,0.3668895363807678,0.3728239834308624
monotone,20,3,0.0,unconstrained,9,0.01,0,32,5,160,0.36915960907936096,0.37653258442878723
monotone,20,3,0.0,unconstrained,9,0.01,0,32,10,320,0.35365161299705505,0.3602408170700073
monotone,20,3,0.0,unconstrained,9,0.01,0,32,20,640,0.2560092508792877,0.2640607953071594
monotone,20,3,0.0,unconstrained,9,0.01,0,32,50,1600,0.1286269873380661,0.13358230888843536
monotone,20,3,0.0,unconstrained,9,0.01,0,32,100,3200,0.0794047936797142,0.08237911760807037
monotone,20,3,0.0,unconstrained,9,0.01,0,32,200,6400,0.05156564712524414,0.05255522206425667
monotone,20,3,0.0,unconstrained,9,0.01,1,32,1,32,0.36229509115219116,0.36883124709129333
monotone,20,3,0.0,unconstrained,9,0.01,1,32,2,64,0.36366593837738037,0.3689954876899719
monotone,20,3,0.0,unconstrained,9,0.01,1,32,5,160,0.3581378757953644,0.3626415431499481
monotone,20,3,0.0,unconstrained,9,0.01,1,32,10,320,0.3261147439479828,0.33422890305519104
monotone,20,3,0.0,unconstrained,9,0.01,1,32,20,640,0.20840932428836823,0.21491177380084991
monotone,20,3,0.0,unconstrained,9,0.01,1,32,50,1600,0.11653894186019897,0.12160596251487732
monotone,20,3,0.0,unconstrained,9,0.01,1,32,100,3200,0.09563770145177841,0.09715529531240463
monotone,20,3,0.0,unconstrained,9,0.01,1,32,200,6400,0.055461522191762924,0.056802209466695786
monotone,20,3,0.0,unconstrained,9,0.1,0,32,1,32,0.6095196604728699,0.6081269383430481
monotone,20,3,0.0,unconstrained,9,0.1,0,32,2,64,0.4963108003139496,0.5024926662445068
monotone,20,3,0.0,unconstrained,9,0.1,0,32,5,160,0.32680371403694153,0.3335004150867462
monotone,20,3,0.0,unconstrained,9,0.1,0,32,10,320,0.15089546144008636,0.15555059909820557
monotone,20,3,0.0,unconstrained,9,0.1,0,32,20,640,0.1199137270450592,0.12084705382585526
monotone,20,3,0.0,unconstrained,9,0.1,0,32,50,1600,0.07159513235092163,0.07166192680597305
monotone,20,3,0.0,unconstrained,9,0.1,0,32,100,3200,0.03334450721740723,0.034691158682107925
monotone,20,3,0.0,unconstrained,9,0.1,0,32,200,6400,0.05240795016288757,0.05269349738955498
monotone,20,3,0.0,unconstrained,9,0.1,1,32,1,32,0.6662402153015137,0.6682214736938477
monotone,20,3,0.0,unconstrained,9,0.1,1,32,2,64,0.5267928242683411,0.5307173132896423
monotone,20,3,0.0,unconstrained,9,0.1,1,32,5,160,0.23789644241333008,0.24008497595787048
monotone,20,3,0.0,unconstrained,9,0.1,1,32,10,320,0.13743217289447784,0.1397191733121872
monotone,20,3,0.0,unconstrained,9,0.1,1,32,20,640,0.10482541471719742,0.10480855405330658
monotone,20,3,0.0,unconstrained,9,0.1,1,32,50,1600,0.05006273463368416,0.05085550993680954
monotone,20,3,0.0,unconstrained,9,0.1,1,32,100,3200,0.018026990815997124,0.018384169787168503
monotone,20,3,0.0,unconstrained,9,0.1,1,32,200,6400,0.03530395030975342,0.03614572435617447
monotone,20,3,0.0,monotone,9,0.0001,0,32,1,32,1.024918794631958,1.0123381614685059
monotone,20,3,0.0,monotone,9,0.0001,0,32,2,64,1.024762511253357,1.01218581199646
monotone,20,3,0.0,monotone,9,0.0001,0,32,5,160,1.0243014097213745,1.0117238759994507
monotone,20,3,0.0,monotone,9,0.0001,0,32,10,320,1.0235438346862793,1.0109635591506958
monotone,20,3,0.0,monotone,9,0.0001,0,32,20,640,1.0220884084701538,1.0095165967941284
monotone,20,3,0.0,monotone,9,0.0001,0,32,50,1600,1.0174838304519653,1.004990577697754
monotone,20,3,0.0,monotone,9,0.0001,0,32,100,3200,1.0098106861114502,0.9974880814552307
monotone,20,3,0.0,monotone,9,0.0001,0,32,200,6400,0.9946407675743103,0.982582688331604
monotone,20,3,0.0,monotone,9,0.0001,1,32,1,32,1.008394718170166,0.9960893988609314
monotone,20,3,0.0,monotone,9,0.0001,1,32,2,64,1.0082448720932007,0.99593585729599
monotone,20,3,0.0,monotone,9,0.0001,1,32,5,160,1.007806420326233,0.9954846501350403
monotone,20,3,0.0,monotone,9,0.0001,1,32,10,320,1.0070306062698364,0.9947187304496765
monotone,20,3,0.0,monotone,9,0.0001,1,32,20,640,1.0054600238800049,0.9931917190551758
monotone,20,3,0.0,monotone,9,0.0001,1,32,50,1600,1.000836730003357,0.9885968565940857
monotone,20,3,0.0,monotone,9,0.0001,1,32,100,3200,0.9929771423339844,0.980981171131134
monotone,20,3,0.0,monotone,9,0.0001,1,32,200,6400,0.9780747890472412,0.9662572741508484
monotone,20,3,0.0,monotone,9,0.001,0,32,1,32,1.0235556364059448,1.0109504461288452
monotone,20,3,0.0,monotone,9,0.001,0,32,2,64,1.021992802619934,1.0094261169433594
monotone,20,3,0.0,monotone,9,0.001,0,32,5,160,1.017427682876587,1.0048540830612183
monotone,20,3,0.0,monotone,9,0.001,0,32,10,320,1.0100393295288086,0.9974457025527954
monotone,20,3,0.0,monotone,9,0.001,0,32,20,640,0.9958697557449341,0.9833962917327881
monotone,20,3,0.0,monotone,9,0.001,0,32,50,1600,0.9512657523155212,0.9397402405738831
monotone,20,3,0.0,monotone,9,0.001,0,32,100,3200,0.8824023008346558,0.8724856376647949
monotone,20,3,0.0,monotone,9,0.001,0,32,200,6400,0.7638754844665527,0.7562742233276367
monotone,20,3,0.0,monotone,9,0.001,1,32,1,32,1.0070950984954834,0.9947296977043152
monotone,20,3,0.0,monotone,9,0.001,1,32,2,64,1.0056166648864746,0.99322509765625
monotone,20,3,0.0,monotone,9,0.001,1,32,5,160,1.0014113187789917,0.9889211654663086
monotone,20,3,0.0,monotone,9,0.001,1,32,10,320,0.9936202168464661,0.9812761545181274
monotone,20,3,0.0,monotone,9,0.001,1,32,20,640,0.9778404831886292,0.9660015106201172
monotone,20,3,0.0,monotone,9,0.001,1,32,50,1600,0.9335063695907593,0.9221917986869812
monotone,20,3,0.0,monotone,9,0.001,1,32,100,3200,0.864052951335907,0.8548684120178223
monotone,20,3,0.0,monotone,9,0.001,1,32,200,6400,0.7486576437950134,0.7408026456832886
monotone,20,3,0.0,monotone,9,0.01,0,32,1,32,1.0106862783432007,0.9978362917900085
monotone,20,3,0.0,monotone,9,0.01,0,32,2,64,0.9947503805160522,0.9823468923568726
monotone,20,3,0.0,monotone,9,0.01,0,32,5,160,0.9524816870689392,0.9401983022689819
monotone,20,3,0.0,monotone,9,0.01,0,32,10,320,0.8897177577018738,0.8779125809669495
monotone,20,3,0.0,monotone,9,0.01,0,32,20,640,0.7573496699333191,0.7490304112434387
monotone,20,3,0.0,monotone,9,0.01,0,32,50,1600,0.5056365728378296,0.5046333074569702
monotone,20,3,0.0,monotone,9,0.01,0,32,100,3200,0.36708933115005493,0.37286582589149475
monotone,20,3,0.0,monotone,9,0.01,0,32,200,6400,0.30754968523979187,0.31566059589385986
monotone,20,3,0.0,monotone,9,0.01,1,32,1,32,0.9961913824081421,0.9832552671432495
monotone,20,3,0.0,monotone,9,0.01,1,32,2,64,0.9795167446136475,0.9670552015304565
monotone,20,3,0.0,monotone,9,0.01,1,32,5,160,0.9336886405944824,0.9222358465194702
monotone,20,3,0.0,monotone,9,0.01,1,32,10,320,0.8604007959365845,0.8513533473014832
monotone,20,3,0.0,monotone,9,0.01,1,32,20,640,0.7313070893287659,0.7245652079582214
monotone,20,3,0.0,monotone,9,0.01,1,32,50,1600,0.49499770998954773,0.4965488016605377
monotone,20,3,0.0,monotone,9,0.01,1,32,100,3200,0.36588090658187866,0.3715593218803406
monotone,20,3,0.0,monotone,9,0.01,1,32,200,6400,0.35644927620887756,0.36338213086128235
monotone,20,3,0.0,monotone,9,0.1,0,32,1,32,0.9550579786300659,0.9410790801048279
monotone,20,3,0.0,monotone,9,0.1,0,32,2,64,0.7477309703826904,0.7404791116714478
monotone,20,3,0.0,monotone,9,0.1,0,32,5,160,0.4582699239253998,0.45875439047813416
monotone,20,3,0.0,monotone,9,0.1,0,32,10,320,0.3603516221046448,0.3685249984264374
monotone,20,3,0.0,monotone,9,0.1,0,32,20,640,0.35397034883499146,0.3608172833919525
monotone,20,3,0.0,monotone,9,0.1,0,32,50,1600,0.19039352238178253,0.19342224299907684
monotone,20,3,0.0,monotone,9,0.1,0,32,100,3200,0.09519146382808685,0.09598094969987869
monotone,20,3,0.0,monotone,9,0.1,0,32,200,6400,0.05017981678247452,0.05075741931796074
monotone,20,3,0.0,monotone,9,0.1,1,32,1,32,1.029199481010437,1.014488935470581
monotone,20,3,0.0,monotone,9,0.1,1,32,2,64,0.7552456259727478,0.7457034587860107
monotone,20,3,0.0,monotone,9,0.1,1,32,5,160,0.45835694670677185,0.4613489806652069
monotone,20,3,0.0,monotone,9,0.1,1,32,10,320,0.36465123295783997,0.3730064034461975
monotone,20,3,0.0,monotone,9,0.1,1,32,20,640,0.3979346752166748,0.40621694922447205
monotone,20,3,0.0,monotone,9,0.1,1,32,50,1600,0.3062463700771332,0.31203797459602356
monotone,20,3,0.0,monotone,9,0.1,1,32,100,3200,0.14437033236026764,0.14578194916248322
monotone,20,3,0.0,monotone,9,0.1,1,32,200,6400,0.07658274471759796,0.07792790979146957
general,20,4,0.0,unconstrained,9,0.0001,0,32,1,32,1.306257724761963,1.2978811264038086
general,20,4,0.0,unconstrained,9,0.0001,0,32,2,64,1.3054585456848145,1.2971017360687256
general,20,4,0.0,unconstrained,9,0.0001,0,32,5,160,1.3030359745025635,1.2947276830673218
general,20,4,0.0,unconstrained,9,0.0001,0,32,10,320,1.2990189790725708,1.2907954454421997
general,20,4,0.0,unconstrained,9,0.0001,0,32,20,640,1.2915350198745728,1.2834827899932861
general,20,4,0.0,unconstrained,9,0.0001,0,32,50,1600,1.2685638666152954,1.2611188888549805
general,20,4,0.0,unconstrained,9,0.0001,0,32,100,3200,1.2310925722122192,1.2247482538223267
general,20,4,0.0,unconstrained,9,0.0001,0,32,200,6400,1.1630134582519531,1.1590383052825928
general,20,4,0.0,unconstrained,9,0.0001,1,32,1,32,1.2394580841064453,1.2327359914779663
general,20,4,0.0,unconstrained,9,0.0001,1,32,2,64,1.2385692596435547,1.2318624258041382
general,20,4,0.0,unconstrained,9,0.0001,1,32,5,160,1.2359522581100464,1.2292919158935547
general,20,4,0.0,unconstrained,9,0.0001,1,32,10,320,1.2315109968185425,1.2249627113342285
general,20,4,0.0,unconstrained,9,0.0001,1,32,20,640,1.2228100299835205,1.216497540473938
general,20,4,0.0,unconstrained,9,0.0001,1,32,50,1600,1.1980544328689575,1.1923352479934692
