protocol,optimizer,train_pool_size,phase,train_size,data_seed,model,dim,width,num_parameters,lr,init_seed,val_logloss,test_logloss,test_brier
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.03727593720314938,5,0.5251622229614258,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.03727593720314938,6,0.7048269141235352,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.03727593720314938,6,0.6552574195861817,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.03727593720314938,6,0.6225550806274414,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.03727593720314938,6,0.5811880187988281,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.03727593720314938,6,0.5505693699645996,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.03727593720314938,6,0.5381055816345215,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.03727593720314938,6,0.531836078704834,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.03727593720314938,6,0.5245235294799805,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.03727593720314938,6,0.5254474925231933,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.03727593720314938,6,0.5218751076965332,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.03727593720314938,7,0.6837525464782714,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.03727593720314938,7,0.6514253641967773,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.03727593720314938,7,0.6263096701965332,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.03727593720314938,7,0.5834715072937011,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.03727593720314938,7,0.5508397369384765,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.03727593720314938,7,0.5358111344909668,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.03727593720314938,7,0.5288644973449707,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.03727593720314938,7,0.5251640247802735,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.03727593720314938,7,0.5244202833251953,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.03727593720314938,7,0.52236119039917,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,0,0.6901881467285156,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,0,0.692082130279541,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,0,0.639324398803711,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,0,0.592874383392334,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,0,0.5591327940979004,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,0,0.5478074240112305,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,0,0.5443474992675781,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,0,0.5461339857788086,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,0,0.5433151212158203,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,0,0.5441791815490723,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,1,1.1494978233642579,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,1,0.7681968478393555,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,1,0.6344764995727539,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,1,0.5962972976989747,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,1,0.5607117674255371,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,1,0.5481050261840821,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,1,0.5419496706542969,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,1,0.5551077100524903,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,1,0.5438602390441895,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,1,0.5412960645751953,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,2,0.8247448758544922,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,2,0.69416569921875,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,2,0.6294229763793945,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,2,0.581489284790039,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,2,0.5578486741943359,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,2,0.5454727182312011,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,2,0.5437553973083497,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,2,0.5472198612060547,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,2,0.5418975372314453,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,2,0.5431206004638672,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,3,1.091908435546875,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,3,0.749669599243164,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,3,0.6371469500732422,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,3,0.5896273264465332,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,3,0.5586606337280273,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,3,0.5510536463623047,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,3,0.5431915944824218,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,3,0.5441152024536133,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,3,0.5438906938171387,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,3,0.5423085169372559,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,4,0.9717730215454101,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,4,0.7006511422729492,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,4,0.6303999342346192,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,4,0.5874792294921874,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,4,0.5622306019897461,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,4,0.5465601753540039,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,4,0.5405683715209961,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,4,0.5407560471801758,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,4,0.5423305970458985,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,4,0.5410554909057618,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,5,1.1265376811523438,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,5,0.7453881825561524,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,5,0.6279266145019531,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,5,0.5908818324584961,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,5,0.5594693167114257,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,5,0.5464925827026367,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,5,0.5417274170532227,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,5,0.5432970664978027,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,5,0.5439259001464843,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,5,0.5413988690185547,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,6,0.9600336246948242,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,6,0.6959102348937988,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,6,0.6315122516479492,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,6,0.5864651907653808,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,6,0.5613760520019532,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,6,0.5479380058898926,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,6,0.5403672664794922,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,6,0.5383501947631836,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,6,0.5406771567077636,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,6,0.5458489544067383,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-1,11,64,1921,0.1,7,0.8964843919067382,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-1,11,64,1921,0.1,7,0.6894100168762207,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-1,11,64,1921,0.1,7,0.631392620300293,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-1,11,64,1921,0.1,7,0.5855794813232422,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-1,11,64,1921,0.1,7,0.5598181849365235,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-1,11,64,1921,0.1,7,0.5469483530883789,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-1,11,64,1921,0.1,7,0.5421530537109375,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-1,11,64,1921,0.1,7,0.5505496344299317,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-1,11,64,1921,0.1,7,0.5425928347167969,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-1,11,64,1921,0.1,7,0.5418404450683594,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,0,0.6950923452758789,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,0,0.6948455300292968,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,0,0.693902544494629,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,0,0.6906263715820312,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,0,0.6779771051330566,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,0,0.6218663820495606,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,0,0.5998897490234375,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,0,0.5732154290161133,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,0,0.551116474243164,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,0,0.5332314241027832,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,1,0.6933158107910157,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,1,0.6930270791320801,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,1,0.6919466047363281,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,1,0.6882028201293945,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,1,0.675513312866211,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,1,0.621827185180664,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,1,0.6003857297058105,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,1,0.5754088698120117,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,1,0.551249671661377,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,1,0.5340953591918945,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,2,0.7027908850402832,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,2,0.7024133482666015,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,2,0.7009767160949707,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,2,0.6959802147216797,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,2,0.6811512857055664,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,2,0.6263912736206054,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,2,0.6036618239135743,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,2,0.5764697083435059,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,2,0.5492641717834472,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,2,0.5313248800048828,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,3,0.7027012289123535,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,3,0.7022097479858398,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,3,0.7003518608398438,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,3,0.6945207362976075,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,3,0.6803159909057617,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,3,0.6264761304626465,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,3,0.5997494158325195,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,3,0.575231647277832,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,3,0.5526727165832519,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,3,0.5350836189575195,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,4,0.6905958400878907,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,4,0.6903605968933105,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,4,0.6894654329223633,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,4,0.6861223974914551,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,4,0.6714736808166504,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,4,0.6241850845947265,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,4,0.5991798930969239,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,4,0.5719837604064941,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,4,0.547807554321289,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,4,0.5343282488708496,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,5,0.6919081353149414,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,5,0.691761806640625,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,5,0.6912038425903321,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,5,0.6890390878295899,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,5,0.6771298749084472,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,5,0.6184965091552734,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,5,0.5956223494567872,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,5,0.5708040576782226,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,5,0.548699827911377,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,5,0.5317065407104492,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,6,0.6967453422851563,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,6,0.6964791827392578,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,6,0.695480875366211,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,6,0.6922315193786621,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,6,0.6804922641906739,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,6,0.6219136927185058,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,6,0.6009629723815918,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,6,0.5719628532104493,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,6,0.5447685136108399,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,6,0.5296402092285156,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.0001,7,0.7006184327392578,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.0001,7,0.70012431640625,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.0001,7,0.6982491740722656,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.0001,7,0.6921450728149414,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.0001,7,0.674770813659668,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.0001,7,0.6256423907470703,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.0001,7,0.6001962026977539,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.0001,7,0.5738354686889648,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.0001,7,0.5522311030883789,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.0001,7,0.5354806015014648,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.6949548602294922,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.6943052994995117,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.6919655556640625,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.6843997698059082,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.6395755994262695,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.5874499244689941,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.5614194335632324,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.5411927289428711,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.5262404893798828,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.00026826957952797245,0,0.5172642302246093,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.69315278125,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.6923963607788086,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.6897558552856445,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.6814939745483398,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.6390638062133789,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.5890213456115723,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.5631746108398438,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.5415929499816895,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.5284270049438476,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.00026826957952797245,1,0.5152412545471191,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.7025754942932129,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.701583081665039,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.6980296234130859,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.6877087347717286,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.6426049913940429,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.5920862215576171,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.5631623190612793,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.5396532457885742,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.523274828125,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.00026826957952797245,2,0.5141549669799804,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.702422442779541,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.7011411339416503,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.6967372274780274,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.6863525148010254,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.6450517066955567,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.5882576392211915,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.563668988067627,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.5433004638671876,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.5295129309692382,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.00026826957952797245,3,0.5184424500732422,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.6904600798034668,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.6898379588317871,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.6875608274536132,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.6789669699707032,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.6367522192077637,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.5864731343383789,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.5587855357055664,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.5411472378540039,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.5301221037597657,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.00026826957952797245,4,0.5181558779296875,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.6918243029174804,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.6914358158569336,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.6899862538452148,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.6838686703491211,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.6347967934265136,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.5837270925598145,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.5598302171936035,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.5397044444274902,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.5258336407470703,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,11,31,1923,0.00026826957952797245,5,0.5153663839111328,,
