protocol,optimizer,preprocessor_sample_size,preprocessor_seed,train_pool_size,phase,train_size,data_seed,model,dim,lr,init_seed,val_logloss,test_logloss,test_brier
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,spectral-new,3,0.1,2,0.5466128380834526,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,spectral-new,3,0.1,2,0.5220034264335619,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,spectral-new,3,0.1,2,0.5159477367123039,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,spectral-new,3,0.1,3,0.614946229035289,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,spectral-new,3,0.1,3,0.547973797341563,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,spectral-new,3,0.1,3,0.5746139327053615,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,spectral-new,3,0.1,3,0.6065280474245986,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,spectral-new,3,0.1,3,0.5718445491322387,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,spectral-new,3,0.1,3,0.5748603525578496,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,spectral-new,3,0.1,3,0.5449634042352309,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,spectral-new,3,0.1,3,0.5221160394072772,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,spectral-new,3,0.1,3,0.5158937026291788,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,spectral-new,3,0.1,4,0.6294123698313372,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,spectral-new,3,0.1,4,0.6166903748967789,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,spectral-new,3,0.1,4,0.5999492706808952,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,spectral-new,3,0.1,4,0.5948560504542526,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,spectral-new,3,0.1,4,0.5727995954661814,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,spectral-new,3,0.1,4,0.5750477953453011,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,spectral-new,3,0.1,4,0.5453320765245848,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,spectral-new,3,0.1,4,0.522369022554034,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,spectral-new,3,0.1,4,0.5159097806150635,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,spectral-new,3,0.1,5,0.6019340358633057,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,spectral-new,3,0.1,5,0.5846214362055345,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,spectral-new,3,0.1,5,0.6071325174026324,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,spectral-new,3,0.1,5,0.5977231378945388,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,spectral-new,3,0.1,5,0.5745805237789361,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,spectral-new,3,0.1,5,0.5750760979524129,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,spectral-new,3,0.1,5,0.5453078877698374,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,spectral-new,3,0.1,5,0.5222269196597487,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,spectral-new,3,0.1,5,0.5159502494919724,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,spectral-new,3,0.1,6,0.6032779485151104,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,spectral-new,3,0.1,6,0.5808146970097708,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,spectral-new,3,0.1,6,0.6076945609181384,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,spectral-new,3,0.1,6,0.6161901315437418,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,spectral-new,3,0.1,6,0.5792673704812538,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,spectral-new,3,0.1,6,0.576150910386437,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,spectral-new,3,0.1,6,0.5457103005735253,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,spectral-new,3,0.1,6,0.5223539511286499,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,spectral-new,3,0.1,6,0.515842016623569,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,spectral-new,3,0.1,7,0.5916226331034597,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,spectral-new,3,0.1,7,0.6418042634240965,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,spectral-new,3,0.1,7,0.5698668038232313,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,spectral-new,3,0.1,7,0.5438396218965456,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,spectral-new,3,0.1,7,0.5713910569980638,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,spectral-new,3,0.1,7,0.574915182457281,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,spectral-new,3,0.1,7,0.5459990745567345,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,spectral-new,3,0.1,7,0.522303435347152,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,spectral-new,3,0.1,7,0.5158534374729894,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,0,0.6814940687898295,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,0,0.655574378678374,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,0,0.5831440497674205,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,0,0.48879315604966167,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,0,0.4673668724311982,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,0,0.45800821687907045,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,0,0.4507442291540185,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,0,0.4478967393926244,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,0,0.453719500771053,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,1,0.6818203760304538,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,1,0.6556832096539265,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,1,0.5830786646235847,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,1,0.488904003954204,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,1,0.46767545007085104,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,1,0.4577526485276361,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,1,0.4507294050747868,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,1,0.44791143966563357,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,1,0.4537279538927143,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,2,0.681606424138487,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,2,0.655251957303455,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,2,0.5821678317572198,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,2,0.4883192063235892,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,2,0.46777050276593013,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,2,0.45806490246048853,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,2,0.4506389517639012,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,2,0.4479077750560346,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,2,0.45368236442985005,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,3,0.6813888631922758,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,3,0.6555531291979902,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,3,0.5830191394678615,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,3,0.48875839092682616,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,3,0.46734392548674925,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,3,0.45777762396484367,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,3,0.45076312807370594,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,3,0.4479422923733625,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,3,0.4537014750723582,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,4,0.6813266087674206,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,4,0.6551778244514466,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,4,0.5817257741466052,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,4,0.4880290814032547,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,4,0.46752397087736536,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,4,0.4579995250058599,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,4,0.4507687519132825,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,4,0.4479725734301413,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,4,0.4537849034902197,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,5,0.6810208945086573,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,5,0.6552542073385847,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,5,0.5823921089563364,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,5,0.4880826546731882,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,5,0.46789599118735675,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,5,0.4579870996663659,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,5,0.4507137954648117,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,5,0.44787650450812944,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,5,0.45369641786411097,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,6,0.6820708149084075,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,6,0.6565808704755577,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,6,0.5846444088472474,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,6,0.48950780895894364,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,6,0.4676995789296698,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,6,0.45795457999176514,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,6,0.4507117980883774,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,6,0.4479989715238073,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,6,0.4537534828463263,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.001,7,0.6816571021189852,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.001,7,0.6558323708743085,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.001,7,0.5833457129880626,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.001,7,0.489098371828104,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.001,7,0.4674889053561762,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.001,7,0.4578183008231581,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.001,7,0.4507362718763786,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.001,7,0.4479291785003109,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.001,7,0.45374508091947335,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,0,0.674739417141715,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,0,0.6289620345927341,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,0,0.5384553672794559,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,0,0.4793589867704217,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,0,0.46767477256181905,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,0,0.4608507523011613,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,0,0.4561578254663974,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,0,0.4542641374059429,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,0,0.4620388098283094,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,1,0.6752997826192222,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,1,0.6295280821547307,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,1,0.5389047425854434,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,1,0.4795162556107529,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,1,0.4674524244882685,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,1,0.46097462021716834,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,1,0.45633905960845333,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,1,0.45439782283518504,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,1,0.4619823688435695,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,2,0.6748994048590982,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,2,0.6293361380920441,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,2,0.535049548648589,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,2,0.47936879196761056,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,2,0.4676524156891312,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,2,0.46088290037068924,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,2,0.4563394194034364,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,2,0.4542180435377408,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,2,0.46200113656074926,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,3,0.6744290675492178,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,3,0.6291846752955432,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,3,0.5378428447774721,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,3,0.47955809120929827,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,3,0.4673045526647247,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,3,0.46091806541218927,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,3,0.45649966707594025,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,3,0.45442116226206947,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,3,0.46222132591765985,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,4,0.6748336179192328,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,4,0.6290054975071397,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,4,0.5350004059331558,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,4,0.47946454494642127,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,4,0.4678973447408098,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,4,0.460891005460856,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,4,0.45656041944245407,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,4,0.4543013250018701,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,4,0.4620352163588564,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,5,0.6742178746047259,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,5,0.6286061421053422,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,5,0.5367096440786241,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,5,0.4793822714275157,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,5,0.4674793873159269,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,5,0.4606826568173679,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,5,0.45630177691933455,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,5,0.45433279953678746,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,5,0.4620073127583561,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,6,0.6752044714336333,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,6,0.6299060080887791,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,6,0.542012335566355,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,6,0.4796426998705417,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,6,0.4672945913000696,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,6,0.4610379321909557,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,6,0.456430147794879,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,6,0.4542412075308683,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,6,0.46205951375444626,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.0019306977288832496,7,0.6752161938264668,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.0019306977288832496,7,0.6293126232513747,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.0019306977288832496,7,0.5373841108940761,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.0019306977288832496,7,0.4795363814815954,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.0019306977288832496,7,0.46714750987377185,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.0019306977288832496,7,0.46097300921840506,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.0019306977288832496,7,0.456587020504562,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.0019306977288832496,7,0.45447283297581004,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.0019306977288832496,7,0.4621352563736134,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.003727593720314938,0,0.6718527569475513,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.003727593720314938,0,0.5948166625866796,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.003727593720314938,0,0.5034899339379274,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.003727593720314938,0,0.48064675380956184,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.003727593720314938,0,0.47237884908660926,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.003727593720314938,0,0.47251822124049425,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.003727593720314938,0,0.46944523205552713,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.003727593720314938,0,0.465729405339482,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.003727593720314938,0,0.47155411722013857,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.003727593720314938,1,0.6727765708800456,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.003727593720314938,1,0.5956883717946214,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.003727593720314938,1,0.5052664543710215,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.003727593720314938,1,0.48045702896526027,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.003727593720314938,1,0.4724661762454373,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.003727593720314938,1,0.47251025259214785,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.003727593720314938,1,0.46940942174640693,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.003727593720314938,1,0.4660141831784422,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.003727593720314938,1,0.4718140735458398,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.003727593720314938,2,0.6713916870829947,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.003727593720314938,2,0.594808841504539,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,65536,0,fm,7,0.003727593720314938,2,0.5009693979829555,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,262144,0,fm,7,0.003727593720314938,2,0.4807300468574319,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,1048576,0,fm,7,0.003727593720314938,2,0.4723805071126972,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4194304,0,fm,7,0.003727593720314938,2,0.4726155593743431,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16777216,0,fm,7,0.003727593720314938,2,0.4696921679370377,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,67108864,0,fm,7,0.003727593720314938,2,0.46557804895362054,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,268435456,0,fm,7,0.003727593720314938,2,0.4716113542075899,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,4096,0,fm,7,0.003727593720314938,3,0.6713575585732604,,
repeated_shuffle,adam+sparseadam,3667249,0,36672493,tuning,16384,0,fm,7,0.003727593720314938,3,0.5947669985696246,,
