protocol,optimizer,preprocessor_sample_size,preprocessor_seed,phase,train_size,data_seed,model,dim,lr,init_seed,val_logloss,test_logloss,test_brier
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,11,0.1,5,68.0172052936484,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,11,0.1,5,7.652733590011162,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,11,0.1,5,6.90232437420966,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,11,0.1,5,20.548863645063182,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,11,0.1,5,60.49489398079831,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,11,0.1,5,38.72556918831622,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,11,0.1,6,150.38912917530894,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,11,0.1,6,74.62292779137532,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,11,0.1,6,7.781126240698206,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,11,0.1,6,6.564150956331228,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,11,0.1,6,19.938369896858465,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,11,0.1,6,61.23635154428812,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,11,0.1,6,38.39819095709357,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,11,0.1,7,143.2307605422467,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,11,0.1,7,72.80146305865027,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,11,0.1,7,7.6971275787650235,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,11,0.1,7,6.719231077175147,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,11,0.1,7,19.972857192911686,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,11,0.1,7,60.95132040593174,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,11,0.1,7,38.748719719166374,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,0,0.7332359842632793,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,0,0.6952190245910042,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,0,0.594169948456889,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,0,0.5225737697725689,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,0,0.4814420944569228,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,0,0.46437094714415283,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,0,0.45584360599908313,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,1,0.6671647999636515,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,1,0.6407366953350684,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,1,0.5733090671594311,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,1,0.5174284256682574,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,1,0.479546533844827,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,1,0.46414222346622097,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,1,0.45594228065029735,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,2,0.7061378160254643,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,2,0.6714192773832508,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,2,0.5868047471909363,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,2,0.5219373525963926,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,2,0.48073714313692295,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,2,0.46411804926438005,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,2,0.45582275252951576,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,3,0.7359658764075236,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,3,0.6974434394020854,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,3,0.5935171501536576,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,3,0.5196605664616304,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,3,0.4791262895032488,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,3,0.46409793757363405,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,3,0.45621374685378996,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,4,0.6999909392299153,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,4,0.6670279754804612,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,4,0.5812328778677043,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,4,0.5198563122348111,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,4,0.4792666053259109,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,4,0.46345835400854424,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,4,0.4541005586224001,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,5,0.7019163701819486,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,5,0.6686604450401672,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,5,0.5854226172351942,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,5,0.5189336344409385,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,5,0.47917309478622533,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,5,0.46406535592602005,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,5,0.4560296658276891,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,6,0.6830860519971557,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,6,0.6526109543455392,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,6,0.5763369009788911,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,6,0.5209527475584261,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,6,0.48242009122375135,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,6,0.4654844091819947,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,6,0.45673263002353104,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.001,7,0.6626984892051001,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.001,7,0.6385038904271959,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.001,7,0.577978443736571,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.001,7,0.5232104537875372,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.001,7,0.48190627195286645,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.001,7,0.4644864195975669,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.001,7,0.4561773279921821,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,0,0.7208575963536176,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,0,0.6557580479757206,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,0,0.5546618122958807,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,0,0.5007838880824572,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,0,0.4745514806885179,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,0,0.46524671699913916,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,0,0.4587692064357837,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,1,0.6583587215342869,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,1,0.6134811773038834,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,1,0.5482349913633375,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,1,0.4982571165265917,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,1,0.47438100467276323,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,1,0.46563766723862515,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,1,0.4591922080005902,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,2,0.6945358674468403,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,2,0.6369480052384874,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,2,0.5524918025804957,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,2,0.4997374136924713,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,2,0.47433643155000615,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,2,0.46540260320683347,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,2,0.45877745558374744,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,3,0.7232217261240805,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,3,0.6571118711768393,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,3,0.55151571239754,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,3,0.4984864305092909,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,3,0.47352136097604575,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,3,0.46501168190007014,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,3,0.45892394382265733,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,4,0.6891638792855909,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,4,0.6327457779859607,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,4,0.5503752963529918,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,4,0.4980871251172984,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,4,0.47359025154624734,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,4,0.4650099985162416,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,4,0.4579644032768987,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,5,0.6908401323963157,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,5,0.634582689119878,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,5,0.5527906466690621,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,5,0.4983054882708454,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,5,0.47369280814200393,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,5,0.4652904308746231,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,5,0.4589871208325499,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,6,0.6730904020989812,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,6,0.6212018225001669,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,6,0.5506936592644679,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,6,0.5004129142835576,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,6,0.4751979089329175,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,6,0.4656145568369421,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,6,0.4598094654964224,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0019306977288832496,7,0.6547029938018596,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0019306977288832496,7,0.6138040347533842,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0019306977288832496,7,0.5523155210268672,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0019306977288832496,7,0.5004121263295489,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0019306977288832496,7,0.47488583338301577,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0019306977288832496,7,0.4655058068144286,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0019306977288832496,7,0.4595715669099466,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,0,0.6986476176085261,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,0,0.6015210591806663,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,0,0.5386346687875367,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,0,0.4884409010699096,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,0,0.4743636261123962,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,0,0.46987482609364584,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,0,0.4699615038240273,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,1,0.6425844815777543,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,1,0.5771092309778862,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,1,0.5268324917677129,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,1,0.48767196763008885,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,1,0.4745692137180102,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,1,0.4700493132525965,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,1,0.4695922442589877,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,2,0.6739852350165934,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,2,0.5919026902951009,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,2,0.5366299382356667,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,2,0.4879645175599549,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,2,0.4739454297295871,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,2,0.46950750043412987,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,2,0.46891265902786733,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,3,0.7003526474275695,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,3,0.6009445331997646,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,3,0.533721615654019,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,3,0.48679689419758715,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,3,0.47412483961221746,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,3,0.46954859231657303,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,3,0.4680189364983544,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,4,0.6696976976740322,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,4,0.5859761345249828,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,4,0.5297243754167761,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,4,0.486939962769757,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,4,0.4744475459471597,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,4,0.46991444371872554,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,4,0.4697477259411505,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,5,0.671048181355914,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,5,0.5894893922450872,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,5,0.5291421789284685,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,5,0.48685030187328604,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,5,0.47455170501364974,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,5,0.47004824226253067,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,5,0.47010142071996586,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,6,0.655124743177602,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,6,0.579737901445982,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,6,0.5335404095659191,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,6,0.48866858090633597,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,6,0.47457966984154315,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,6,0.4701861104341082,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,6,0.47038974042081666,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.003727593720314938,7,0.6404294953750046,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.003727593720314938,7,0.5808810467862917,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.003727593720314938,7,0.5308805902657415,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.003727593720314938,7,0.48780881569351475,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.003727593720314938,7,0.4746245339358855,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.003727593720314938,7,0.46964756389101864,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.003727593720314938,7,0.4699205756717684,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0071968567300115215,0,0.6622778914196243,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0071968567300115215,0,0.5614950861280025,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0071968567300115215,0,0.5179214921349453,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0071968567300115215,0,0.484656175668387,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0071968567300115215,0,0.47994371859340573,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0071968567300115215,0,0.48606169500756014,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0071968567300115215,0,0.4979597856673534,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0071968567300115215,1,0.6167913768812919,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0071968567300115215,1,0.5545963019144979,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0071968567300115215,1,0.5115182613107573,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0071968567300115215,1,0.4852267159909031,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0071968567300115215,1,0.48007550518124076,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0071968567300115215,1,0.4864677427092176,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0071968567300115215,1,0.4968193871715067,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0071968567300115215,2,0.6412620652265572,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0071968567300115215,2,0.5579832195153062,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0071968567300115215,2,0.5135094918049671,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0071968567300115215,2,0.4853233826938552,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0071968567300115215,2,0.4803808149677311,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0071968567300115215,2,0.48621227796569005,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0071968567300115215,2,0.4978698119433081,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0071968567300115215,3,0.662922502314899,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0071968567300115215,3,0.5580067574235973,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0071968567300115215,3,0.5152913307129217,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0071968567300115215,3,0.4852452287792405,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0071968567300115215,3,0.48047819558861077,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0071968567300115215,3,0.48610483236559116,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0071968567300115215,3,0.4959664263811674,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0071968567300115215,4,0.6376749859108904,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0071968567300115215,4,0.556729007038174,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0071968567300115215,4,0.5115542643893017,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0071968567300115215,4,0.48500357628850194,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0071968567300115215,4,0.4801047314252468,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0071968567300115215,4,0.48760720467959406,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0071968567300115215,4,0.49775184085703533,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,spectral-bucketed,11,0.0071968567300115215,5,0.6390164327570926,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-bucketed,11,0.0071968567300115215,5,0.5593492332188751,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-bucketed,11,0.0071968567300115215,5,0.5114842517940016,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-bucketed,11,0.0071968567300115215,5,0.48508113610367565,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-bucketed,11,0.0071968567300115215,5,0.4793650448937604,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-bucketed,11,0.0071968567300115215,5,0.48605651694894136,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-bucketed,11,0.0071968567300115215,5,0.49786283232007555,,
